fecha;cod_ine;num_casos;num_casos_prueba_pcr;num_casos_prueba_test_ac;num_casos_prueba_otras;num_casos_prueba_desconocida
18263.0;3;0;0;0;0;0
18264.0;3;2;2;0;0;0
18265.0;3;29;29;0;0;0
18266.0;3;2;2;0;0;0
18267.0;3;0;0;0;0;0
18268.0;3;1;1;0;0;0
18269.0;3;17;17;0;0;0
18270.0;3;62;62;0;0;0
18292.0;3;0;0;0;0;0
18294.0;3;0;0;0;0;0
18295.0;3;3;3;0;0;0
18296.0;3;54;54;0;0;0
18297.0;3;3;3;0;0;0
18298.0;3;0;0;0;0;0
18299.0;3;0;0;0;0;0
18300.0;3;11;11;0;0;0
18301.0;3;54;54;0;0;0
18305.0;3;0;0;0;0;0
18306.0;3;0;0;0;0;0
18307.0;3;0;0;0;0;0
18308.0;3;0;0;0;0;0
18309.0;3;0;0;0;0;0
18310.0;3;0;0;0;0;0
18311.0;3;0;0;0;0;0
18312.0;3;0;0;0;0;0
18313.0;3;0;0;0;0;0
18314.0;3;0;0;0;0;0
18315.0;3;1;1;0;0;0
18316.0;3;0;0;0;0;0
18317.0;3;1;1;0;0;0
18318.0;3;0;0;0;0;0
18319.0;3;0;0;0;0;0
18320.0;3;1;1;0;0;0
18321.0;3;2;2;0;0;0
18323.0;3;0;0;0;0;0
18324.0;3;2;2;0;0;0
18325.0;3;38;38;0;0;0
18326.0;3;3;3;0;0;0
18327.0;3;1;1;0;0;0
18328.0;3;0;0;0;0;0
18329.0;3;12;12;0;0;0
18330.0;3;84;84;0;0;0
18334.0;3;70;70;0;0;0
18335.0;3;81;81;0;0;0
18336.0;3;89;89;0;0;0
18337.0;3;106;106;0;0;0
18338.0;3;80;80;0;0;0
18339.0;3;91;91;0;0;0
18340.0;3;101;101;0;0;0
18341.0;3;83;83;0;0;0
18342.0;3;68;68;0;0;0
18343.0;3;75;75;0;0;0
18344.0;3;70;70;0;0;0
18345.0;3;58;58;0;0;0
18346.0;3;57;57;0;0;0
18347.0;3;77;77;0;0;0
18348.0;3;70;70;0;0;0
18349.0;3;53;53;0;0;0
18350.0;3;40;40;0;0;0
18351.0;3;45;45;0;0;0
18352.0;3;42;42;0;0;0
18354.0;3;0;0;0;0;0
18355.0;3;2;2;0;0;0
18356.0;3;45;45;0;0;0
18357.0;3;4;4;0;0;0
18358.0;3;0;0;0;0;0
18359.0;3;0;0;0;0;0
18360.0;3;19;19;0;0;0
18361.0;3;29;29;0;0;0
18365.0;3;32;32;0;0;0
18366.0;3;30;30;0;0;0
18367.0;3;40;40;0;0;0
18368.0;3;12;12;0;0;0
18369.0;3;12;12;0;0;0
18370.0;3;9;9;0;0;0
18371.0;3;6;6;0;0;0
18372.0;3;7;7;0;0;0
18373.0;3;16;16;0;0;0
18374.0;3;8;8;0;0;0
18375.0;3;9;9;0;0;0
18376.0;3;17;17;0;0;0
18377.0;3;3;3;0;0;0
18378.0;3;5;5;0;0;0
18379.0;3;5;5;0;0;0
18380.0;3;10;10;0;0;0
18381.0;3;3;3;0;0;0
18382.0;3;10;10;0;0;0
18384.0;3;0;0;0;0;0
18385.0;3;5;5;0;0;0
18386.0;3;43;43;0;0;0
18387.0;3;4;4;0;0;0
18388.0;3;2;2;0;0;0
18389.0;3;0;0;0;0;0
18390.0;3;38;38;0;0;0
18391.0;3;48;48;0;0;0
18395.0;3;2;2;0;0;0
18396.0;3;2;2;0;0;0
18397.0;3;4;4;0;0;0
18398.0;3;1;1;0;0;0
18399.0;3;4;4;0;0;0
18400.0;3;0;0;0;0;0
18401.0;3;0;0;0;0;0
18402.0;3;1;1;0;0;0
18403.0;3;1;1;0;0;0
18404.0;3;1;1;0;0;0
18405.0;3;1;1;0;0;0
18406.0;3;2;2;0;0;0
18407.0;3;1;1;0;0;0
18408.0;3;2;2;0;0;0
18409.0;3;0;0;0;0;0
18410.0;3;0;0;0;0;0
18411.0;3;13;13;0;0;0
18412.0;3;4;4;0;0;0
18413.0;3;3;3;0;0;0
18415.0;3;0;0;0;0;0
18416.0;3;12;12;0;0;0
18417.0;3;41;41;0;0;0
18418.0;3;4;4;0;0;0
18419.0;3;2;2;0;0;0
18420.0;3;0;0;0;0;0
18421.0;3;39;39;0;0;0
18422.0;3;18;18;0;0;0
18426.0;3;0;0;0;0;0
18427.0;3;0;0;0;0;0
18428.0;3;0;0;0;0;0
18429.0;3;0;0;0;0;0
18430.0;3;0;0;0;0;0
18431.0;3;0;0;0;0;0
18432.0;3;0;0;0;0;0
18433.0;3;0;0;0;0;0
18434.0;3;0;0;0;0;0
18435.0;3;0;0;0;0;0
18436.0;3;0;0;0;0;0
18437.0;3;0;0;0;0;0
18438.0;3;0;0;0;0;0
18439.0;3;0;0;0;0;0
18440.0;3;0;0;0;0;0
18441.0;3;0;0;0;0;0
18442.0;3;1;1;0;0;0
18443.0;3;0;0;0;0;0
18445.0;3;0;0;0;0;0
18446.0;3;12;12;0;0;0
18447.0;3;45;45;0;0;0
18448.0;3;3;3;0;0;0
18449.0;3;1;1;0;0;0
18450.0;3;0;0;0;0;0
18451.0;3;28;28;0;0;0
18452.0;3;33;33;0;0;0
18456.0;3;0;0;0;0;0
18457.0;3;2;2;0;0;0
18458.0;3;2;2;0;0;0
18459.0;3;1;1;0;0;0
18460.0;3;1;1;0;0;0
18461.0;3;1;1;0;0;0
18462.0;3;2;2;0;0;0
18463.0;3;1;1;0;0;0
18464.0;3;2;2;0;0;0
18465.0;3;2;2;0;0;0
18466.0;3;4;4;0;0;0
18467.0;3;3;3;0;0;0
18468.0;3;8;8;0;0;0
18469.0;3;7;7;0;0;0
18470.0;3;6;6;0;0;0
18471.0;3;13;13;0;0;0
18472.0;3;15;15;0;0;0
18473.0;3;12;12;0;0;0
18474.0;3;12;12;0;0;0
18476.0;3;0;0;0;0;0
18477.0;3;14;14;0;0;0
18478.0;3;48;48;0;0;0
18479.0;3;3;3;0;0;0
18480.0;3;0;0;0;0;0
18481.0;3;2;2;0;0;0
18482.0;3;23;23;0;0;0
18483.0;3;78;78;0;0;0
18487.0;3;17;17;0;0;0
18488.0;3;22;22;0;0;0
18489.0;3;29;29;0;0;0
18490.0;3;24;24;0;0;0
18491.0;3;22;22;0;0;0
18492.0;3;30;30;0;0;0
18493.0;3;29;29;0;0;0
