data;codice_regione;codice_provincia;totale_casi
18316.0;15;61;0
18316.0;15;62;0
18316.0;15;63;0
18316.0;15;64;0
18316.0;15;65;0
18316.0;15;983;0
18317.0;15;61;0
18317.0;15;62;0
18317.0;15;63;0
18317.0;15;64;0
18317.0;15;65;0
18317.0;15;983;0
18318.0;15;61;0
18318.0;15;62;0
18318.0;15;63;0
18318.0;15;64;0
18318.0;15;65;0
18318.0;15;983;0
18319.0;15;61;0
18319.0;15;62;0
18319.0;15;63;3
18319.0;15;64;0
18319.0;15;65;0
18319.0;15;983;0
18320.0;15;61;0
18320.0;15;62;0
18320.0;15;63;4
18320.0;15;64;0
18320.0;15;65;0
18320.0;15;983;0
18321.0;15;61;0
18321.0;15;62;0
18321.0;15;63;13
18321.0;15;64;0
18321.0;15;65;0
18321.0;15;983;0
18264.0;15;61;0
18264.0;15;62;0
18264.0;15;63;17
18264.0;15;64;0
18264.0;15;65;0
18264.0;15;983;0
18295.0;15;61;0
18295.0;15;62;0
18295.0;15;63;17
18295.0;15;64;0
18295.0;15;65;0
18295.0;15;983;0
18324.0;15;61;0
18324.0;15;62;0
18324.0;15;63;30
18324.0;15;64;0
18324.0;15;65;0
18324.0;15;983;0
18355.0;15;61;0
18355.0;15;62;0
18355.0;15;63;17
18355.0;15;64;0
18355.0;15;65;0
18355.0;15;983;14
18385.0;15;61;0
18385.0;15;62;0
18385.0;15;63;17
18385.0;15;64;0
18385.0;15;65;0
18385.0;15;983;28
18416.0;15;61;0
18416.0;15;62;0
18416.0;15;63;17
18416.0;15;64;0
18416.0;15;65;0
18416.0;15;983;40
18446.0;15;61;0
18446.0;15;62;0
18446.0;15;63;17
18446.0;15;64;0
18446.0;15;65;0
18446.0;15;983;44
18477.0;15;61;28
18477.0;15;62;4
18477.0;15;63;45
18477.0;15;64;3
18477.0;15;65;15
18477.0;15;983;6
18508.0;15;61;32
18508.0;15;62;4
18508.0;15;63;55
18508.0;15;64;3
18508.0;15;65;17
18508.0;15;983;9
18538.0;15;61;34
18538.0;15;62;4
18538.0;15;63;61
18538.0;15;64;3
18538.0;15;65;17
18538.0;15;983;8
18569.0;15;61;26
18569.0;15;62;2
18569.0;15;63;96
18569.0;15;64;7
18569.0;15;65;17
18569.0;15;983;6
18599.0;15;61;29
18599.0;15;62;3
18599.0;15;63;109
18599.0;15;64;12
18599.0;15;65;18
18599.0;15;983;8
18334.0;15;61;38
18334.0;15;62;3
18334.0;15;63;140
18334.0;15;64;14
18334.0;15;65;20
18334.0;15;983;5
18335.0;15;61;41
18335.0;15;62;3
18335.0;15;63;171
18335.0;15;64;19
18335.0;15;65;31
18335.0;15;983;7
18336.0;15;61;45
