data;codice_regione;codice_provincia;totale_casi
18316.0;16;71;0
18316.0;16;72;0
18316.0;16;73;0
18316.0;16;74;0
18316.0;16;75;0
18316.0;16;110;0
18316.0;16;992;0
18317.0;16;71;0
18317.0;16;72;0
18317.0;16;73;0
18317.0;16;74;0
18317.0;16;75;0
18317.0;16;110;0
18317.0;16;992;0
18318.0;16;71;0
18318.0;16;72;0
18318.0;16;73;0
18318.0;16;74;0
18318.0;16;75;0
18318.0;16;110;0
18318.0;16;992;0
18319.0;16;71;0
18319.0;16;72;1
18319.0;16;73;0
18319.0;16;74;0
18319.0;16;75;0
18319.0;16;110;0
18319.0;16;992;0
18320.0;16;71;0
18320.0;16;72;0
18320.0;16;73;3
18320.0;16;74;0
18320.0;16;75;0
18320.0;16;110;0
18320.0;16;992;0
18321.0;16;71;0
18321.0;16;72;0
18321.0;16;73;3
18321.0;16;74;0
18321.0;16;75;0
18321.0;16;110;0
18321.0;16;992;0
18264.0;16;71;0
18264.0;16;72;0
18264.0;16;73;3
18264.0;16;74;0
18264.0;16;75;0
18264.0;16;110;0
18264.0;16;992;0
18295.0;16;71;0
18295.0;16;72;1
18295.0;16;73;3
18295.0;16;74;0
18295.0;16;75;0
18295.0;16;110;0
18295.0;16;992;0
18324.0;16;71;1
18324.0;16;72;2
18324.0;16;73;3
18324.0;16;74;0
18324.0;16;75;0
18324.0;16;110;0
18324.0;16;992;0
18355.0;16;71;2
18355.0;16;72;2
18355.0;16;73;3
18355.0;16;74;0
18355.0;16;75;1
18355.0;16;110;1
18355.0;16;992;0
18385.0;16;71;7
18385.0;16;72;2
18385.0;16;73;3
18385.0;16;74;0
18385.0;16;75;1
18385.0;16;110;1
18385.0;16;992;0
18416.0;16;71;7
18416.0;16;72;3
18416.0;16;73;3
18416.0;16;74;0
18416.0;16;75;3
18416.0;16;110;1
18416.0;16;992;0
18446.0;16;71;9
18446.0;16;72;5
18446.0;16;73;3
18446.0;16;74;3
18446.0;16;75;4
18446.0;16;110;2
18446.0;16;992;0
18477.0;16;71;16
18477.0;16;72;5
18477.0;16;73;3
18477.0;16;74;3
18477.0;16;75;10
18477.0;16;110;3
18477.0;16;992;0
18508.0;16;71;23
18508.0;16;72;6
18508.0;16;73;3
18508.0;16;74;5
18508.0;16;75;10
18508.0;16;110;3
18508.0;16;992;0
18538.0;16;71;23
18538.0;16;72;15
18538.0;16;73;3
18538.0;16;74;5
18538.0;16;75;10
18538.0;16;110;3
