data;codice_regione;codice_provincia;totale_casi
18316.0;7;8;0
18316.0;7;9;0
18316.0;7;10;0
18316.0;7;11;0
18316.0;7;987;0
18317.0;7;8;0
18317.0;7;9;1
18317.0;7;10;0
18317.0;7;11;0
18317.0;7;987;0
18318.0;7;8;0
18318.0;7;9;10
18318.0;7;10;0
18318.0;7;11;1
18318.0;7;987;0
18319.0;7;8;0
18319.0;7;9;18
18319.0;7;10;0
18319.0;7;11;1
18319.0;7;987;0
18320.0;7;8;0
18320.0;7;9;18
18320.0;7;10;0
18320.0;7;11;1
18320.0;7;987;0
18321.0;7;8;0
18321.0;7;9;41
18321.0;7;10;0
18321.0;7;11;1
18321.0;7;987;0
18264.0;7;8;1
18264.0;7;9;19
18264.0;7;10;1
18264.0;7;11;1
18264.0;7;987;3
18295.0;7;8;1
18295.0;7;9;16
18295.0;7;10;1
18295.0;7;11;1
18295.0;7;987;3
18324.0;7;8;2
18324.0;7;9;20
18324.0;7;10;1
18324.0;7;11;1
18324.0;7;987;0
18355.0;7;8;2
18355.0;7;9;19
18355.0;7;10;1
18355.0;7;11;1
18355.0;7;987;3
18385.0;7;8;2
18385.0;7;9;20
18385.0;7;10;1
18385.0;7;11;1
18385.0;7;987;4
18416.0;7;8;3
18416.0;7;9;15
18416.0;7;10;9
18416.0;7;11;1
18416.0;7;987;4
18446.0;7;8;7
18446.0;7;9;19
18446.0;7;10;15
18446.0;7;11;5
18446.0;7;987;5
18477.0;7;8;10
18477.0;7;9;25
18477.0;7;10;25
18477.0;7;11;11
18477.0;7;987;7
18508.0;7;8;11
18508.0;7;9;35
18508.0;7;10;38
18508.0;7;11;15
18508.0;7;987;10
18538.0;7;8;15
18538.0;7;9;38
18538.0;7;10;42
18538.0;7;11;15
18538.0;7;987;31
18569.0;7;8;18
18569.0;7;9;42
18569.0;7;10;63
18569.0;7;11;19
18569.0;7;987;52
18599.0;7;8;32
18599.0;7;9;52
18599.0;7;10;92
18599.0;7;11;26
18599.0;7;987;72
18334.0;7;8;41
18334.0;7;9;62
18334.0;7;10;128
18334.0;7;11;37
18334.0;7;987;77
18335.0;7;8;64
18335.0;7;9;87
18335.0;7;10;231
18335.0;7;11;52
18335.0;7;987;29
18336.0;7;8;78
18336.0;7;9;96
18336.0;7;10;274
18336.0;7;11;60
18336.0;7;987;51
18337.0;7;8;78
18337.0;7;9;96
18337.0;7;10;274
18337.0;7;11;60
18337.0;7;987;159
18338.0;7;8;76
18338.0;7;9;100
18338.0;7;10;330
18338.0;7;11;65
18338.0;7;987;207
18339.0;7;8;101
18339.0;7;9;126
18339.0;7;10;378
18339.0;7;11;83
18339.0;7;987;199
18340.0;7;8;117
18340.0;7;9;131
18340.0;7;10;488
18340.0;7;11;88
18340.0;7;987;235
18341.0;7;8;145
18341.0;7;9;162
18341.0;7;10;527
18341.0;7;11;90
18341.0;7;987;297
18342.0;7;8;155
18342.0;7;9;173
18342.0;7;10;561
18342.0;7;11;94
18342.0;7;987;453
18343.0;7;8;168
18343.0;7;9;175
18343.0;7;10;677
18343.0;7;11;99
18343.0;7;987;546
18344.0;7;8;160
18344.0;7;9;185
18344.0;7;10;689
18344.0;7;11;110
18344.0;7;987;780
18345.0;7;8;186
18345.0;7;9;204
18345.0;7;10;696
18345.0;7;11;104
18345.0;7;987;926
18346.0;7;8;177
18346.0;7;9;210
18346.0;7;10;782
18346.0;7;11;137
18346.0;7;987;999
18347.0;7;8;211
18347.0;7;9;209
18347.0;7;10;762
18347.0;7;11;149
18347.0;7;987;1236
18348.0;7;8;214
18348.0;7;9;223
18348.0;7;10;817
18348.0;7;11;213
18348.0;7;987;1229
18349.0;7;8;236
18349.0;7;9;219
18349.0;7;10;879
18349.0;7;11;234
18349.0;7;987;1254
18350.0;7;8;234
18350.0;7;9;239
18350.0;7;10;1026
18350.0;7;11;233
18350.0;7;987;1344
18351.0;7;8;243
18351.0;7;9;249
18351.0;7;10;1069
18351.0;7;11;234
18351.0;7;987;1422
18352.0;7;8;234
18352.0;7;9;249
18352.0;7;10;1095
18352.0;7;11;248
18352.0;7;987;1590
18265.0;7;8;226
18265.0;7;9;251
18265.0;7;10;1108
18265.0;7;11;245
18265.0;7;987;1830
18296.0;7;8;220
18296.0;7;9;245
18296.0;7;10;1153
18296.0;7;11;250
18296.0;7;987;1914
18325.0;7;8;223
18325.0;7;9;264
18325.0;7;10;1180
18325.0;7;11;323
18325.0;7;987;1975
18356.0;7;8;224
18356.0;7;9;261
18356.0;7;10;1312
18356.0;7;11;341
18356.0;7;987;2065
18386.0;7;8;586
18386.0;7;9;734
18386.0;7;10;1924
18386.0;7;11;445
18386.0;7;987;760
18417.0;7;8;592
18417.0;7;9;695
18417.0;7;10;2002
18417.0;7;11;450
18417.0;7;987;810
18447.0;7;8;667
18447.0;7;9;509
18447.0;7;10;2157
18447.0;7;11;463
18447.0;7;987;961
18478.0;7;8;799
18478.0;7;9;654
18478.0;7;10;2785
18478.0;7;11;605
18478.0;7;987;63
18509.0;7;8;831
18509.0;7;9;656
18509.0;7;10;2849
18509.0;7;11;619
18509.0;7;987;65
18539.0;7;8;899
18539.0;7;9;686
18539.0;7;10;2918
18539.0;7;11;629
18539.0;7;987;59
18570.0;7;8;881
18570.0;7;9;771
18570.0;7;10;2932
18570.0;7;11;629
18570.0;7;987;163
18600.0;7;8;882
18600.0;7;9;797
18600.0;7;10;3086
18600.0;7;11;670
18600.0;7;987;59
18365.0;7;8;882
18365.0;7;9;797
18365.0;7;10;3086
18365.0;7;11;670
18365.0;7;987;161
18366.0;7;8;979
18366.0;7;9;697
18366.0;7;10;3472
18366.0;7;11;660
18366.0;7;987;0
18367.0;7;8;1036
18367.0;7;9;717
18367.0;7;10;3487
18367.0;7;11;696
18367.0;7;987;0
18368.0;7;8;1048
18368.0;7;9;749
18368.0;7;10;3522
18368.0;7;11;720
18368.0;7;987;0
18369.0;7;8;1083
18369.0;7;9;812
18369.0;7;10;3557
18369.0;7;11;725
18369.0;7;987;11
18370.0;7;8;1104
18370.0;7;9;812
18370.0;7;10;3644
18370.0;7;11;741
18370.0;7;987;0
18371.0;7;8;1122
18371.0;7;9;926
18371.0;7;10;3706
18371.0;7;11;767
18371.0;7;987;7
18372.0;7;8;1156
18372.0;7;9;937
18372.0;7;10;3792
18372.0;7;11;777
18372.0;7;987;7
18373.0;7;8;1156
18373.0;7;9;960
18373.0;7;10;3855
18373.0;7;11;788
18373.0;7;987;5
18374.0;7;8;1186
18374.0;7;9;997
18374.0;7;10;3937
18374.0;7;11;793
18374.0;7;987;5
18375.0;7;8;1199
18375.0;7;9;999
18375.0;7;10;4031
18375.0;7;11;803
18375.0;7;987;17
18376.0;7;8;1214
18376.0;7;9;1053
18376.0;7;10;4092
18376.0;7;11;809
18376.0;7;987;5
18377.0;7;8;1233
18377.0;7;9;1110
18377.0;7;10;4137
18377.0;7;11;813
18377.0;7;987;8
18378.0;7;8;1245
18378.0;7;9;1123
18378.0;7;10;4293
18378.0;7;11;815
18378.0;7;987;12
18379.0;7;8;1246
18379.0;7;9;1129
18379.0;7;10;4438
18379.0;7;11;823
18379.0;7;987;6
18380.0;7;8;1283
18380.0;7;9;1168
18380.0;7;10;4493
18380.0;7;11;822
18380.0;7;987;6
18381.0;7;8;1317
18381.0;7;9;1170
18381.0;7;10;4571
18381.0;7;11;825
18381.0;7;987;6
18382.0;7;8;1338
18382.0;7;9;1204
18382.0;7;10;4616
18382.0;7;11;829
18382.0;7;987;6
18266.0;7;8;1352
18266.0;7;9;1247
18266.0;7;10;4686
18266.0;7;11;835
18266.0;7;987;6
18297.0;7;8;1369
18297.0;7;9;1258
18297.0;7;10;4832
18297.0;7;11;845
18297.0;7;987;8
18326.0;7;8;1375
18326.0;7;9;1286
18326.0;7;10;4840
18326.0;7;11;850
18326.0;7;987;8
18357.0;7;8;1376
18357.0;7;9;1289
18357.0;7;10;4878
18357.0;7;11;861
18357.0;7;987;8
18387.0;7;8;1376
18387.0;7;9;1304
18387.0;7;10;4923
18387.0;7;11;865
18387.0;7;987;7
18418.0;7;8;1382
18418.0;7;9;1325
18418.0;7;10;4968
18418.0;7;11;868
18418.0;7;987;8
18448.0;7;8;1389
18448.0;7;9;1370
18448.0;7;10;5007
18448.0;7;11;871
18448.0;7;987;8
18479.0;7;8;1399
18479.0;7;9;1383
18479.0;7;10;5056
18479.0;7;11;877
18479.0;7;987;8
18510.0;7;8;1403
18510.0;7;9;1393
18510.0;7;10;5046
18510.0;7;11;886
18510.0;7;987;10
18540.0;7;8;1417
18540.0;7;9;1410
18540.0;7;10;5065
18540.0;7;11;889
18540.0;7;987;7
18571.0;7;8;1429
18571.0;7;9;1413
18571.0;7;10;5095
18571.0;7;11;891
18571.0;7;987;4
18601.0;7;8;1443
18601.0;7;9;1443
18601.0;7;10;5078
18601.0;7;11;895
18601.0;7;987;4
18395.0;7;8;1445
18395.0;7;9;1463
18395.0;7;10;5122
18395.0;7;11;896
18395.0;7;987;4
18396.0;7;8;1456
18396.0;7;9;1471
18396.0;7;10;5165
18396.0;7;11;899
18396.0;7;987;4
18397.0;7;8;1459
18397.0;7;9;1470
18397.0;7;10;5227
18397.0;7;11;900
18397.0;7;987;4
18398.0;7;8;1470
18398.0;7;9;1476
18398.0;7;10;5260
18398.0;7;11;901
18398.0;7;987;4
18399.0;7;8;1480
18399.0;7;9;1485
18399.0;7;10;5288
18399.0;7;11;902
18399.0;7;987;4
