data;codice_regione;codice_provincia;totale_casi
18316.0;18;78;0
18316.0;18;79;0
18316.0;18;80;0
18316.0;18;101;0
18316.0;18;102;0
18316.0;18;982;0
18317.0;18;78;0
18317.0;18;79;0
18317.0;18;80;0
18317.0;18;101;0
18317.0;18;102;0
18317.0;18;982;0
18318.0;18;78;0
18318.0;18;79;0
18318.0;18;80;0
18318.0;18;101;0
18318.0;18;102;0
18318.0;18;982;0
18319.0;18;78;0
18319.0;18;79;0
18319.0;18;80;0
18319.0;18;101;0
18319.0;18;102;0
18319.0;18;982;0
18320.0;18;78;1
18320.0;18;79;0
18320.0;18;80;0
18320.0;18;101;0
18320.0;18;102;0
18320.0;18;982;0
18321.0;18;78;1
18321.0;18;79;0
18321.0;18;80;0
18321.0;18;101;0
18321.0;18;102;0
18321.0;18;982;0
18264.0;18;78;1
18264.0;18;79;0
18264.0;18;80;0
18264.0;18;101;0
18264.0;18;102;0
18264.0;18;982;0
18295.0;18;78;1
18295.0;18;79;0
18295.0;18;80;0
18295.0;18;101;0
18295.0;18;102;0
18295.0;18;982;0
18324.0;18;78;1
18324.0;18;79;0
18324.0;18;80;0
18324.0;18;101;0
18324.0;18;102;0
18324.0;18;982;0
18355.0;18;78;1
18355.0;18;79;0
18355.0;18;80;0
18355.0;18;101;0
18355.0;18;102;0
18355.0;18;982;0
18385.0;18;78;1
18385.0;18;79;1
18385.0;18;80;0
18385.0;18;101;0
18385.0;18;102;0
18385.0;18;982;0
18416.0;18;78;1
18416.0;18;79;2
18416.0;18;80;1
18416.0;18;101;0
18416.0;18;102;0
18416.0;18;982;0
18446.0;18;78;1
18446.0;18;79;2
18446.0;18;80;1
18446.0;18;101;0
18446.0;18;102;0
18446.0;18;982;0
18477.0;18;78;1
18477.0;18;79;2
18477.0;18;80;1
18477.0;18;101;0
18477.0;18;102;0
18477.0;18;982;5
18508.0;18;78;4
18508.0;18;79;3
18508.0;18;80;2
18508.0;18;101;0
18508.0;18;102;2
18508.0;18;982;0
18538.0;18;78;6
18538.0;18;79;3
18538.0;18;80;3
18538.0;18;101;0
18538.0;18;102;1
18538.0;18;982;0
18569.0;18;78;5
18569.0;18;79;2
18569.0;18;80;6
18569.0;18;101;1
18569.0;18;102;5
18569.0;18;982;0
18599.0;18;78;8
18599.0;18;79;3
18599.0;18;80;11
18599.0;18;101;6
18599.0;18;102;5
18599.0;18;982;0
18334.0;18;78;10
18334.0;18;79;3
18334.0;18;80;13
18334.0;18;101;7
18334.0;18;102;5
18334.0;18;982;0
18335.0;18;78;15
18335.0;18;79;5
18335.0;18;80;18
18335.0;18;101;5
18335.0;18;102;17
18335.0;18;982;0
18336.0;18;78;17
