data;codice_regione;codice_provincia;totale_casi
18431.0;2;998;0
18432.0;2;7;1191
18432.0;2;998;0
18433.0;2;7;1193
18433.0;2;998;0
18434.0;2;7;1193
18434.0;2;998;0
18435.0;2;7;1193
18435.0;2;998;0
18436.0;2;7;1193
18436.0;2;998;0
18437.0;2;7;1194
18437.0;2;998;0
18438.0;2;7;1194
18438.0;2;898;0
18438.0;2;998;0
18439.0;2;7;1194
18439.0;2;898;0
18439.0;2;998;0
18440.0;2;7;1194
18440.0;2;898;0
18440.0;2;998;0
18441.0;2;7;1194
18441.0;2;898;0
18441.0;2;998;0
18442.0;2;7;1194
18442.0;2;898;0
18442.0;2;998;0
18443.0;2;7;1195
18443.0;2;898;0
18443.0;2;998;0
18268.0;2;7;1195
18268.0;2;898;0
18268.0;2;998;0
18299.0;2;7;1195
18299.0;2;898;0
18299.0;2;998;0
18328.0;2;7;1196
18328.0;2;898;0
18328.0;2;998;0
18359.0;2;7;1196
18359.0;2;898;0
18359.0;2;998;0
18389.0;2;7;1196
18389.0;2;898;0
18389.0;2;998;0
18420.0;2;7;1196
18420.0;2;898;0
18420.0;2;998;0
18450.0;2;7;1196
18450.0;2;898;0
18450.0;2;998;0
18481.0;2;7;1196
18481.0;2;898;0
18481.0;2;998;0
18512.0;2;7;1196
18512.0;2;898;0
18512.0;2;998;0
18542.0;2;7;1196
18542.0;2;898;0
18542.0;2;998;0
18573.0;2;7;1196
18573.0;2;898;0
18573.0;2;998;0
18603.0;2;7;1196
18603.0;2;898;0
18603.0;2;998;0
18456.0;2;7;1196
18456.0;2;898;0
18456.0;2;998;0
18457.0;2;7;1196
18457.0;2;898;0
18457.0;2;998;0
18458.0;2;7;1196
18458.0;2;898;0
18458.0;2;998;0
18459.0;2;7;1196
18459.0;2;898;0
18459.0;2;998;0
18460.0;2;7;1196
18460.0;2;898;0
18460.0;2;998;0
18461.0;2;7;1196
18461.0;2;898;0
18461.0;2;998;0
18462.0;2;7;1196
18462.0;2;898;0
18462.0;2;998;0
18463.0;2;7;1196
18463.0;2;898;0
18463.0;2;998;0
18464.0;2;7;1196
18464.0;2;898;0
18464.0;2;998;0
18465.0;2;7;1196
18465.0;2;898;0
18465.0;2;998;0
18466.0;2;7;1196
18466.0;2;898;0
18466.0;2;998;0
18467.0;2;7;1196
18467.0;2;898;0
18467.0;2;998;0
18468.0;2;7;1196
18468.0;2;898;0
18468.0;2;998;0
18469.0;2;7;1196
18469.0;2;898;0
18469.0;2;998;0
18470.0;2;7;1196
18470.0;2;898;0
18470.0;2;998;0
18471.0;2;7;1206
18471.0;2;898;0
18471.0;2;998;0
18472.0;2;7;1208
18472.0;2;898;0
18472.0;2;998;0
18473.0;2;7;1208
18473.0;2;898;0
18473.0;2;998;0
18474.0;2;7;1208
18474.0;2;898;0
18474.0;2;998;0
18269.0;2;7;1208
18269.0;2;898;0
18269.0;2;998;0
18300.0;2;7;1209
18300.0;2;898;0
18300.0;2;998;0
18329.0;2;7;1209
18329.0;2;898;0
18329.0;2;998;0
18360.0;2;7;1209
18360.0;2;898;0
18360.0;2;998;0
18390.0;2;7;1209
18390.0;2;898;0
18390.0;2;998;0
18421.0;2;7;1210
18421.0;2;898;0
18421.0;2;998;0
18451.0;2;7;1212
18451.0;2;898;2
18451.0;2;998;0
18482.0;2;7;1216
18482.0;2;898;0
18482.0;2;998;0
18513.0;2;7;1214
18513.0;2;898;2
18513.0;2;998;0
18543.0;2;7;1215
18543.0;2;898;2
18543.0;2;998;0
18574.0;2;7;1213
18574.0;2;898;4
18574.0;2;998;0
18604.0;2;7;1213
18604.0;2;898;4
18604.0;2;998;0
18487.0;2;7;1213
18487.0;2;898;4
18487.0;2;998;0
18488.0;2;7;1213
18488.0;2;898;4
18488.0;2;998;0
18489.0;2;7;1213
18489.0;2;898;4
18489.0;2;998;0
18490.0;2;7;1213
18490.0;2;898;4
18490.0;2;998;0
18491.0;2;7;1214
18491.0;2;898;4
18491.0;2;998;0
18492.0;2;7;1214
18492.0;2;898;4
18492.0;2;998;0
18493.0;2;7;1216
18493.0;2;898;4
18493.0;2;998;0
18494.0;2;7;1217
18494.0;2;898;4
18494.0;2;998;0
18495.0;2;7;1217
18495.0;2;898;4
18495.0;2;998;0
18496.0;2;7;1217
18496.0;2;898;4
18496.0;2;998;0
18497.0;2;7;1217
18497.0;2;898;4
18497.0;2;998;0
18498.0;2;7;1217
18498.0;2;898;4
18498.0;2;998;0
18499.0;2;7;1219
18499.0;2;898;4
18499.0;2;998;0
18500.0;2;7;1217
18500.0;2;898;6
18500.0;2;998;0
18501.0;2;7;1218
18501.0;2;898;6
18501.0;2;998;0
18502.0;2;7;1220
18502.0;2;898;6
18502.0;2;998;0
18503.0;2;7;1224
18503.0;2;898;6
18503.0;2;998;0
18504.0;2;7;1226
18504.0;2;898;6
18504.0;2;998;0
18505.0;2;7;1235
18505.0;2;898;6
18505.0;2;998;0
18270.0;2;7;1235
18270.0;2;898;6
18270.0;2;998;0
18301.0;2;7;1237
18301.0;2;898;6
18301.0;2;998;0
18330.0;2;7;1239
18330.0;2;898;8
18330.0;2;998;0
18361.0;2;7;1239
18361.0;2;898;10
18361.0;2;998;0
18391.0;2;7;1239
18391.0;2;898;10
18391.0;2;998;0
18422.0;2;7;1239
18422.0;2;898;10
18422.0;2;998;0
18452.0;2;7;1239
18452.0;2;898;10
18452.0;2;998;0
18483.0;2;7;1243
18483.0;2;898;11
18483.0;2;998;0
18514.0;2;7;1243
18514.0;2;898;11
18514.0;2;998;0
18544.0;2;7;1243
18544.0;2;898;11
18544.0;2;998;0
18575.0;2;7;1246
18575.0;2;898;11
18575.0;2;998;0
18605.0;2;7;1247
18605.0;2;898;11
18605.0;2;998;0
18518.0;2;7;1249
18518.0;2;898;11
18518.0;2;998;0
18519.0;2;7;1252
18519.0;2;898;11
18519.0;2;998;0
18520.0;2;7;1255
18520.0;2;898;11
18520.0;2;998;0
18521.0;2;7;1256
18521.0;2;898;11
18521.0;2;998;0
18522.0;2;7;1257
18522.0;2;898;11
18522.0;2;998;0
18523.0;2;7;1265
18523.0;2;898;11
18523.0;2;998;0
18524.0;2;7;1265
18524.0;2;898;11
18524.0;2;998;0
18525.0;2;7;1268
18525.0;2;898;11
18525.0;2;998;0
18526.0;2;7;1270
18526.0;2;898;11
18526.0;2;998;0
18527.0;2;7;1271
18527.0;2;898;11
18527.0;2;998;0
