data;codice_regione;codice_provincia;totale_casi
18316.0;10;54;0
18316.0;10;55;0
18316.0;10;997;0
18317.0;10;54;0
18317.0;10;55;0
18317.0;10;997;0
18318.0;10;54;0
18318.0;10;55;0
18318.0;10;997;0
18319.0;10;54;0
18319.0;10;55;0
18319.0;10;997;0
18320.0;10;54;0
18320.0;10;55;0
18320.0;10;997;0
18321.0;10;54;0
18321.0;10;55;0
18321.0;10;997;0
18264.0;10;54;2
18264.0;10;55;0
18264.0;10;997;0
18295.0;10;54;1
18295.0;10;55;1
18295.0;10;997;0
18324.0;10;54;1
18324.0;10;55;1
18324.0;10;997;6
18355.0;10;54;6
18355.0;10;55;3
18355.0;10;997;0
18385.0;10;54;6
18385.0;10;55;3
18385.0;10;997;0
18416.0;10;54;10
18416.0;10;55;6
18416.0;10;997;0
18446.0;10;54;15
18446.0;10;55;9
18446.0;10;997;0
18477.0;10;54;15
18477.0;10;55;11
18477.0;10;997;0
18508.0;10;54;12
18508.0;10;55;16
18508.0;10;997;0
18538.0;10;54;13
18538.0;10;55;24
18538.0;10;997;0
18569.0;10;54;26
18569.0;10;55;18
18569.0;10;997;2
18599.0;10;54;37
18599.0;10;55;25
18599.0;10;997;2
18334.0;10;54;47
18334.0;10;55;29
18334.0;10;997;0
18335.0;10;54;47
18335.0;10;55;29
18335.0;10;997;31
18336.0;10;54;86
18336.0;10;55;57
18336.0;10;997;0
18337.0;10;54;104
18337.0;10;55;60
18337.0;10;997;0
18338.0;10;54;129
18338.0;10;55;63
18338.0;10;997;5
18339.0;10;54;164
18339.0;10;55;74
18339.0;10;997;9
18340.0;10;54;236
18340.0;10;55;84
18340.0;10;997;14
18341.0;10;54;280
18341.0;10;55;97
18341.0;10;997;18
18342.0;10;54;329
18342.0;10;55;115
18342.0;10;997;18
18343.0;10;54;376
18343.0;10;55;128
18343.0;10;997;17
18344.0;10;54;424
18344.0;10;55;134
18344.0;10;997;19
18345.0;10;54;472
18345.0;10;55;155
18345.0;10;997;21
18346.0;10;54;523
18346.0;10;55;163
18346.0;10;997;24
18347.0;10;54;600
18347.0;10;55;178
18347.0;10;997;24
18348.0;10;54;658
18348.0;10;55;195
18348.0;10;997;31
18349.0;10;54;729
18349.0;10;55;213
18349.0;10;997;27
18350.0;10;54;775
18350.0;10;55;218
18350.0;10;997;30
18351.0;10;54;792
18351.0;10;55;226
18351.0;10;997;33
18352.0;10;54;813
18352.0;10;55;230
18352.0;10;997;35
18265.0;10;54;822
18265.0;10;55;236
18265.0;10;997;37
18296.0;10;54;844
18296.0;10;55;246
18296.0;10;997;38
18325.0;10;54;884
18325.0;10;55;257
18325.0;10;997;38
18356.0;10;54;905
18356.0;10;55;263
18356.0;10;997;42
18386.0;10;54;925
18386.0;10;55;275
18386.0;10;997;39
18417.0;10;54;929
18417.0;10;55;284
18417.0;10;997;40
18447.0;10;54;933
18447.0;10;55;288
18447.0;10;997;42
18478.0;10;54;941
18478.0;10;55;303
18478.0;10;997;45
18509.0;10;54;947
18509.0;10;55;305
18509.0;10;997;46
18539.0;10;54;950
18539.0;10;55;306
18539.0;10;997;46
18570.0;10;54;952
18570.0;10;55;310
18570.0;10;997;47
18600.0;10;54;956
18600.0;10;55;316
18600.0;10;997;47
18365.0;10;54;956
18365.0;10;55;317
18365.0;10;997;47
18366.0;10;54;957
18366.0;10;55;317
18366.0;10;997;47
18367.0;10;54;958
18367.0;10;55;317
18367.0;10;997;47
18368.0;10;54;963
18368.0;10;55;318
18368.0;10;997;48
18369.0;10;54;967
18369.0;10;55;322
18369.0;10;997;48
18370.0;10;54;972
18370.0;10;55;325
18370.0;10;997;47
18371.0;10;54;975
18371.0;10;55;328
18371.0;10;997;45
18372.0;10;54;976
18372.0;10;55;328
18372.0;10;997;45
18373.0;10;54;977
18373.0;10;55;331
18373.0;10;997;45
18374.0;10;54;981
18374.0;10;55;331
18374.0;10;997;45
18375.0;10;54;981
18375.0;10;55;334
18375.0;10;997;47
18376.0;10;54;982
18376.0;10;55;334
18376.0;10;997;47
18377.0;10;54;985
18377.0;10;55;334
18377.0;10;997;47
18378.0;10;54;987
18378.0;10;55;334
18378.0;10;997;47
18379.0;10;54;989
18379.0;10;55;334
18379.0;10;997;47
18380.0;10;54;989
18380.0;10;55;341
18380.0;10;997;49
18381.0;10;54;991
18381.0;10;55;349
18381.0;10;997;51
18382.0;10;54;992
18382.0;10;55;349
18382.0;10;997;51
18266.0;10;54;992
18266.0;10;55;349
18266.0;10;997;52
18297.0;10;54;992
18297.0;10;55;350
18297.0;10;997;52
18326.0;10;54;992
18326.0;10;55;350
18326.0;10;997;52
18357.0;10;54;992
18357.0;10;55;350
18357.0;10;997;52
18387.0;10;54;992
18387.0;10;55;357
18387.0;10;997;51
18418.0;10;54;993
18418.0;10;55;359
18418.0;10;997;52
18448.0;10;54;994
18448.0;10;55;359
18448.0;10;997;52
18479.0;10;54;993
18479.0;10;55;361
18479.0;10;997;52
18510.0;10;54;992
18510.0;10;55;362
18510.0;10;997;53
18540.0;10;54;993
18540.0;10;55;364
18540.0;10;997;54
18571.0;10;54;993
18571.0;10;55;365
18571.0;10;997;54
18601.0;10;54;996
18601.0;10;55;368
18601.0;10;997;55
18395.0;10;54;996
18395.0;10;55;368
18395.0;10;997;55
18396.0;10;54;996
18396.0;10;55;369
18396.0;10;997;55
18397.0;10;54;997
18397.0;10;55;370
18397.0;10;997;55
18398.0;10;54;997
18398.0;10;55;370
18398.0;10;997;55
18399.0;10;54;999
18399.0;10;55;370
18399.0;10;997;55
18400.0;10;54;999
18400.0;10;55;370
18400.0;10;997;55
18401.0;10;54;1002
18401.0;10;55;370
18401.0;10;997;55
18402.0;10;54;1002
18402.0;10;55;370
18402.0;10;997;55
18403.0;10;54;1003
18403.0;10;55;372
18403.0;10;997;54
18404.0;10;54;1003
18404.0;10;55;372
18404.0;10;997;54
18405.0;10;54;1003
18405.0;10;55;372
18405.0;10;997;55
18406.0;10;54;1003
18406.0;10;55;372
18406.0;10;997;55
18407.0;10;54;1003
18407.0;10;55;372
18407.0;10;997;55
18408.0;10;54;1004
18408.0;10;55;372
18408.0;10;997;55
18409.0;10;54;1004
18409.0;10;55;372
18409.0;10;997;55
18410.0;10;54;1004
18410.0;10;55;372
18410.0;10;997;55
18411.0;10;54;1004
18411.0;10;55;372
18411.0;10;997;55
18412.0;10;54;1004
18412.0;10;55;372
18412.0;10;997;55
18413.0;10;54;1004
18413.0;10;55;372
18413.0;10;997;55
18267.0;10;54;1004
18267.0;10;55;372
18267.0;10;997;55
18298.0;10;54;1004
18298.0;10;55;372
18298.0;10;997;55
18327.0;10;54;1004
18327.0;10;55;372
18327.0;10;997;55
18358.0;10;54;1004
18358.0;10;55;372
18358.0;10;997;55
18388.0;10;54;1004
18388.0;10;55;372
18388.0;10;997;55
18419.0;10;54;1004
18419.0;10;55;372
18419.0;10;997;55
18449.0;10;54;1004
18449.0;10;55;373
18449.0;10;997;55
18480.0;10;54;1004
18480.0;10;55;373
18480.0;10;997;55
18511.0;10;54;1006
18511.0;10;55;374
18511.0;10;997;55
18541.0;10;54;1006
18541.0;10;55;375
18541.0;10;997;55
18572.0;10;54;1006
18572.0;10;55;375
18572.0;10;997;55
18602.0;10;54;1006
18602.0;10;55;375
18602.0;10;997;55
18426.0;10;54;1006
18426.0;10;55;375
