data;codice_regione;codice_provincia;totale_casi
18316.0;19;81;0
18316.0;19;82;0
18316.0;19;83;0
18316.0;19;84;0
18316.0;19;85;0
18316.0;19;86;0
18316.0;19;87;0
18316.0;19;88;0
18316.0;19;89;0
18316.0;19;994;0
18317.0;19;81;0
18317.0;19;82;3
18317.0;19;83;0
18317.0;19;84;0
18317.0;19;85;0
18317.0;19;86;0
18317.0;19;87;0
18317.0;19;88;0
18317.0;19;89;0
18317.0;19;994;0
18318.0;19;81;0
18318.0;19;82;3
18318.0;19;83;0
18318.0;19;84;0
18318.0;19;85;0
18318.0;19;86;0
18318.0;19;87;0
18318.0;19;88;0
18318.0;19;89;0
18318.0;19;994;0
18319.0;19;81;0
18319.0;19;82;3
18319.0;19;83;0
18319.0;19;84;0
18319.0;19;85;0
18319.0;19;86;0
18319.0;19;87;1
18319.0;19;88;0
18319.0;19;89;0
18319.0;19;994;0
18320.0;19;81;0
18320.0;19;82;3
18320.0;19;83;0
18320.0;19;84;0
18320.0;19;85;0
18320.0;19;86;0
18320.0;19;87;1
18320.0;19;88;0
18320.0;19;89;0
18320.0;19;994;0
18321.0;19;81;0
18321.0;19;82;3
18321.0;19;83;0
18321.0;19;84;0
18321.0;19;85;0
18321.0;19;86;0
18321.0;19;87;1
18321.0;19;88;0
18321.0;19;89;0
18321.0;19;994;0
18264.0;19;81;0
18264.0;19;82;3
18264.0;19;83;0
18264.0;19;84;0
18264.0;19;85;0
18264.0;19;86;0
18264.0;19;87;1
18264.0;19;88;0
18264.0;19;89;0
18264.0;19;994;5
18295.0;19;81;0
18295.0;19;82;3
18295.0;19;83;0
18295.0;19;84;0
18295.0;19;85;0
18295.0;19;86;0
18295.0;19;87;1
18295.0;19;88;0
18295.0;19;89;0
18295.0;19;994;3
18324.0;19;81;0
18324.0;19;82;3
18324.0;19;83;0
18324.0;19;84;0
18324.0;19;85;0
18324.0;19;86;0
18324.0;19;87;1
18324.0;19;88;0
18324.0;19;89;0
18324.0;19;994;3
18355.0;19;81;0
18355.0;19;82;3
18355.0;19;83;0
18355.0;19;84;0
18355.0;19;85;0
18355.0;19;86;0
18355.0;19;87;1
18355.0;19;88;0
18355.0;19;89;0
18355.0;19;994;14
18385.0;19;81;0
18385.0;19;82;3
18385.0;19;83;0
18385.0;19;84;0
18385.0;19;85;0
