data;codice_regione;codice_provincia;totale_casi
18265.0;17;77;114
18265.0;17;980;0
18296.0;17;76;128
18296.0;17;77;118
18296.0;17;980;0
18325.0;17;76;137
18325.0;17;77;124
18325.0;17;980;0
18356.0;17;76;139
18356.0;17;77;125
18356.0;17;980;0
18386.0;17;76;142
18386.0;17;77;136
18386.0;17;980;0
18417.0;17;76;144
18417.0;17;77;143
18417.0;17;980;0
18447.0;17;76;147
18447.0;17;77;144
18447.0;17;980;0
18478.0;17;76;152
18478.0;17;77;145
18478.0;17;980;0
18509.0;17;76;157
18509.0;17;77;146
18509.0;17;980;0
18539.0;17;76;161
18539.0;17;77;147
18539.0;17;980;0
18570.0;17;76;161
18570.0;17;77;151
18570.0;17;980;0
18600.0;17;76;162
18600.0;17;77;153
18600.0;17;980;0
18365.0;17;76;164
18365.0;17;77;155
18365.0;17;980;0
18366.0;17;76;164
18366.0;17;77;155
18366.0;17;980;0
18367.0;17;76;165
18367.0;17;77;155
18367.0;17;980;0
18368.0;17;76;167
18368.0;17;77;169
18368.0;17;980;0
18369.0;17;76;167
18369.0;17;77;170
18369.0;17;980;0
18370.0;17;76;167
18370.0;17;77;172
18370.0;17;980;0
18371.0;17;76;168
18371.0;17;77;174
18371.0;17;980;0
18372.0;17;76;168
18372.0;17;77;174
18372.0;17;980;0
18373.0;17;76;173
18373.0;17;77;177
18373.0;17;980;0
18374.0;17;76;173
18374.0;17;77;181
18374.0;17;980;0
18375.0;17;76;173
18375.0;17;77;183
18375.0;17;980;0
18376.0;17;76;175
18376.0;17;77;185
18376.0;17;980;0
18377.0;17;76;175
18377.0;17;77;186
18377.0;17;980;0
18378.0;17;76;178
18378.0;17;77;188
18378.0;17;980;0
18379.0;17;76;178
18379.0;17;77;188
18379.0;17;980;0
18380.0;17;76;178
18380.0;17;77;188
18380.0;17;980;0
18381.0;17;76;178
18381.0;17;77;188
18381.0;17;980;0
18382.0;17;76;178
18382.0;17;77;189
18382.0;17;980;0
18266.0;17;76;188
18266.0;17;77;190
18266.0;17;980;0
18297.0;17;76;188
18297.0;17;77;192
18297.0;17;980;0
18326.0;17;76;188
18326.0;17;77;198
18326.0;17;980;0
18357.0;17;76;188
18357.0;17;77;198
18357.0;17;980;0
18387.0;17;76;196
18387.0;17;77;200
18387.0;17;980;0
18418.0;17;76;197
18418.0;17;77;202
18418.0;17;980;0
18448.0;17;76;181
18448.0;17;77;202
18448.0;17;980;0
18479.0;17;76;180
18479.0;17;77;202
18479.0;17;980;0
18510.0;17;76;180
18510.0;17;77;202
18510.0;17;980;0
18540.0;17;76;181
18540.0;17;77;204
18540.0;17;980;0
18571.0;17;76;181
18571.0;17;77;205
18571.0;17;980;0
18601.0;17;76;181
18601.0;17;77;206
18601.0;17;980;0
18395.0;17;76;183
18395.0;17;77;206
18395.0;17;980;0
18396.0;17;76;183
18396.0;17;77;206
18396.0;17;980;0
18397.0;17;76;183
18397.0;17;77;206
18397.0;17;980;0
18398.0;17;76;184
18398.0;17;77;206
18398.0;17;980;0
18399.0;17;76;185
18399.0;17;77;207
18399.0;17;980;0
18400.0;17;76;185
18400.0;17;77;207
18400.0;17;980;0
18401.0;17;76;186
18401.0;17;77;207
18401.0;17;980;0
18402.0;17;76;186
18402.0;17;77;207
18402.0;17;980;0
18403.0;17;76;186
18403.0;17;77;208
18403.0;17;980;0
18404.0;17;76;186
18404.0;17;77;208
18404.0;17;980;0
18405.0;17;76;190
18405.0;17;77;208
18405.0;17;980;0
18406.0;17;76;191
18406.0;17;77;208
18406.0;17;980;0
18407.0;17;76;191
18407.0;17;77;208
18407.0;17;980;0
18408.0;17;76;191
18408.0;17;77;208
18408.0;17;980;0
18409.0;17;76;191
18409.0;17;77;208
18409.0;17;980;0
18410.0;17;76;191
18410.0;17;77;208
18410.0;17;980;0
18411.0;17;76;191
18411.0;17;77;208
18411.0;17;980;0
18412.0;17;76;191
18412.0;17;77;208
18412.0;17;980;0
18413.0;17;76;191
18413.0;17;77;208
18413.0;17;980;0
18267.0;17;76;191
18267.0;17;77;208
18267.0;17;980;0
18298.0;17;76;191
18298.0;17;77;208
18298.0;17;980;0
18327.0;17;76;191
18327.0;17;77;208
18327.0;17;980;0
18358.0;17;76;191
18358.0;17;77;208
18358.0;17;980;0
18388.0;17;76;191
18388.0;17;77;208
18388.0;17;980;0
18419.0;17;76;191
18419.0;17;77;208
18419.0;17;980;0
18449.0;17;76;191
18449.0;17;77;208
18449.0;17;980;0
18480.0;17;76;191
18480.0;17;77;208
18480.0;17;980;0
18511.0;17;76;191
18511.0;17;77;209
18511.0;17;980;0
18541.0;17;76;191
18541.0;17;77;209
18541.0;17;980;0
18572.0;17;76;191
18572.0;17;77;210
18572.0;17;980;0
18602.0;17;76;191
18602.0;17;77;210
18602.0;17;980;0
18426.0;17;76;191
18426.0;17;77;210
18426.0;17;980;0
18427.0;17;76;191
18427.0;17;77;210
18427.0;17;980;0
18428.0;17;76;191
18428.0;17;77;210
18428.0;17;980;0
18429.0;17;76;191
18429.0;17;77;210
18429.0;17;980;0
18430.0;17;76;191
18430.0;17;77;210
18430.0;17;980;0
18431.0;17;76;191
18431.0;17;77;210
18431.0;17;980;0
18432.0;17;76;191
18432.0;17;77;210
18432.0;17;980;0
18433.0;17;76;191
18433.0;17;77;210
18433.0;17;980;0
18434.0;17;76;191
18434.0;17;77;210
18434.0;17;980;0
18435.0;17;76;191
18435.0;17;77;210
18435.0;17;980;0
18436.0;17;76;189
18436.0;17;77;210
18436.0;17;980;2
18437.0;17;76;189
18437.0;17;77;210
18437.0;17;980;2
18438.0;17;76;189
18438.0;17;77;210
18438.0;17;880;2
18438.0;17;980;0
18439.0;17;76;189
18439.0;17;77;210
18439.0;17;880;2
18439.0;17;980;0
18440.0;17;76;189
18440.0;17;77;210
18440.0;17;880;2
18440.0;17;980;0
18441.0;17;76;189
18441.0;17;77;210
18441.0;17;880;2
18441.0;17;980;0
18442.0;17;76;189
18442.0;17;77;211
18442.0;17;880;2
18442.0;17;980;0
18443.0;17;76;189
18443.0;17;77;211
18443.0;17;880;2
18443.0;17;980;0
18268.0;17;76;189
18268.0;17;77;211
18268.0;17;880;2
18268.0;17;980;0
18299.0;17;76;189
18299.0;17;77;211
18299.0;17;880;2
18299.0;17;980;0
18328.0;17;76;189
18328.0;17;77;211
18328.0;17;880;4
18328.0;17;980;0
18359.0;17;76;189
18359.0;17;77;211
18359.0;17;880;4
18359.0;17;980;0
18389.0;17;76;189
18389.0;17;77;211
18389.0;17;880;4
18389.0;17;980;0
18420.0;17;76;189
18420.0;17;77;211
18420.0;17;880;4
18420.0;17;980;0
18450.0;17;76;189
18450.0;17;77;211
18450.0;17;880;4
18450.0;17;980;0
18481.0;17;76;190
18481.0;17;77;211
18481.0;17;880;4
18481.0;17;980;0
18512.0;17;76;190
18512.0;17;77;211
18512.0;17;880;4
18512.0;17;980;0
18542.0;17;76;190
18542.0;17;77;211
18542.0;17;880;4
18542.0;17;980;0
18573.0;17;76;191
18573.0;17;77;211
18573.0;17;880;4
18573.0;17;980;0
18603.0;17;76;191
18603.0;17;77;211
18603.0;17;880;4
18603.0;17;980;0
18456.0;17;76;191
18456.0;17;77;211
18456.0;17;880;4
18456.0;17;980;0
18457.0;17;76;191
18457.0;17;77;211
18457.0;17;880;4
18457.0;17;980;0
18458.0;17;76;191
18458.0;17;77;210
18458.0;17;880;4
18458.0;17;980;0
18459.0;17;76;191
18459.0;17;77;210
18459.0;17;880;4
18459.0;17;980;0
18460.0;17;76;191
18460.0;17;77;210
18460.0;17;880;4
18460.0;17;980;0
18461.0;17;76;191
18461.0;17;77;210
18461.0;17;880;4
18461.0;17;980;0
18462.0;17;76;191
18462.0;17;77;210
18462.0;17;880;7
18462.0;17;980;0
18463.0;17;76;191
18463.0;17;77;210
18463.0;17;880;7
18463.0;17;980;0
18464.0;17;76;191
18464.0;17;77;210
18464.0;17;880;7
18464.0;17;980;0
18465.0;17;76;192
18465.0;17;77;212
18465.0;17;880;40
18465.0;17;980;0
18466.0;17;76;192
18466.0;17;77;213
18466.0;17;880;42
18466.0;17;980;0
18467.0;17;76;192
18467.0;17;77;213
18467.0;17;880;42
18467.0;17;980;0
18468.0;17;76;192
18468.0;17;77;213
18468.0;17;880;43
18468.0;17;980;0
18469.0;17;76;192
18469.0;17;77;213
18469.0;17;880;43
18469.0;17;980;0
18470.0;17;76;192
18470.0;17;77;213
18470.0;17;880;44
18470.0;17;980;0
18471.0;17;76;192
18471.0;17;77;213
18471.0;17;880;44
18471.0;17;980;0
18472.0;17;76;192
18472.0;17;77;213
18472.0;17;880;44
18472.0;17;980;0
18473.0;17;76;192
18473.0;17;77;213
18473.0;17;880;44
18473.0;17;980;0
18474.0;17;76;192
18474.0;17;77;213
18474.0;17;880;47
18474.0;17;980;0
18269.0;17;76;192
18269.0;17;77;213
18269.0;17;880;47
18269.0;17;980;0
18300.0;17;76;192
18300.0;17;77;213
18300.0;17;880;48
18300.0;17;980;0
18329.0;17;76;192
18329.0;17;77;213
18329.0;17;880;48
18329.0;17;980;0
18360.0;17;76;192
18360.0;17;77;213
18360.0;17;880;48
18360.0;17;980;0
18390.0;17;76;192
18390.0;17;77;213
18390.0;17;880;49
18390.0;17;980;0
18421.0;17;76;192
18421.0;17;77;213
18421.0;17;880;49
18421.0;17;980;0
18451.0;17;76;192
18451.0;17;77;213
18451.0;17;880;70
18451.0;17;980;0
18482.0;17;76;192
18482.0;17;77;213
18482.0;17;880;71
18482.0;17;980;0
18513.0;17;76;192
18513.0;17;77;213
18513.0;17;880;71
18513.0;17;980;0
18543.0;17;76;192
18543.0;17;77;213
18543.0;17;880;71
18543.0;17;980;0
18574.0;17;76;192
18574.0;17;77;213
18574.0;17;880;72
18574.0;17;980;0
18604.0;17;76;192
18604.0;17;77;213
18604.0;17;880;72
18604.0;17;980;0
18487.0;17;76;193
18487.0;17;77;213
18487.0;17;880;72
18487.0;17;980;0
18488.0;17;76;197
18488.0;17;77;213
18488.0;17;880;72
18488.0;17;980;0
18489.0;17;76;200
18489.0;17;77;213
18489.0;17;880;73
18489.0;17;980;0
18490.0;17;76;199
18490.0;17;77;213
18490.0;17;880;73
18490.0;17;980;0
18491.0;17;76;199
18491.0;17;77;213
18491.0;17;880;73
18491.0;17;980;0
18492.0;17;76;197
18492.0;17;77;217
18492.0;17;880;77
18492.0;17;980;0
18493.0;17;76;197
18493.0;17;77;218
18493.0;17;880;77
18493.0;17;980;0
18494.0;17;76;197
18494.0;17;77;220
18494.0;17;880;77
18494.0;17;980;0
18495.0;17;76;197
18495.0;17;77;220
18495.0;17;880;77
18495.0;17;980;0
18496.0;17;76;197
18496.0;17;77;220
18496.0;17;880;80
18496.0;17;980;0
18497.0;17;76;199
18497.0;17;77;222
18497.0;17;880;81
18497.0;17;980;0
18498.0;17;76;199
18498.0;17;77;222
18498.0;17;880;81
18498.0;17;980;0
18499.0;17;76;199
18499.0;17;77;224
18499.0;17;880;82
18499.0;17;980;0
18500.0;17;76;199
18500.0;17;77;225
18500.0;17;880;84
18500.0;17;980;0
18501.0;17;76;202
18501.0;17;77;226
18501.0;17;880;86
18501.0;17;980;0
18502.0;17;76;202
18502.0;17;77;228
18502.0;17;880;88
18502.0;17;980;0
18503.0;17;76;204
18503.0;17;77;229
18503.0;17;880;90
18503.0;17;980;0
18504.0;17;76;204
18504.0;17;77;229
18504.0;17;880;91
18504.0;17;980;0
18505.0;17;76;204
18505.0;17;77;229
18505.0;17;880;91
18505.0;17;980;0
18270.0;17;76;205
18270.0;17;77;228
18270.0;17;880;91
18270.0;17;980;0
18301.0;17;76;207
18301.0;17;77;228
18301.0;17;880;91
18301.0;17;980;0
18330.0;17;76;207
18330.0;17;77;233
18330.0;17;880;101
18330.0;17;980;0
18361.0;17;76;210
18361.0;17;77;237
18361.0;17;880;101
18361.0;17;980;0
18391.0;17;76;210
18391.0;17;77;243
18391.0;17;880;102
18391.0;17;980;0
18422.0;17;76;215
18422.0;17;77;247
18422.0;17;880;102
18422.0;17;980;0
18452.0;17;76;216
18452.0;17;77;247
18452.0;17;880;102
18452.0;17;980;0
18483.0;17;76;221
18483.0;17;77;249
18483.0;17;880;103
18483.0;17;980;0
18514.0;17;76;225
18514.0;17;77;251
18514.0;17;880;111
18514.0;17;980;0
18544.0;17;76;227
18544.0;17;77;253
18544.0;17;880;113
18544.0;17;980;0
18575.0;17;76;234
18575.0;17;77;253
18575.0;17;880;118
18575.0;17;980;0
18605.0;17;76;235
18605.0;17;77;255
18605.0;17;880;120
18605.0;17;980;0
18518.0;17;76;236
18518.0;17;77;256
18518.0;17;880;121
18518.0;17;980;0
18519.0;17;76;236
18519.0;17;77;256
18519.0;17;880;121
18519.0;17;980;0
18520.0;17;76;236
18520.0;17;77;256
18520.0;17;880;121
18520.0;17;980;0
18521.0;17;76;237
18521.0;17;77;262
18521.0;17;880;124
18521.0;17;980;0
18522.0;17;76;241
18522.0;17;77;263
18522.0;17;880;124
18522.0;17;980;0
18523.0;17;76;241
18523.0;17;77;263
18523.0;17;880;124
18523.0;17;980;0
18524.0;17;76;242
18524.0;17;77;264
18524.0;17;880;125
18524.0;17;980;0
18525.0;17;76;245
18525.0;17;77;265
18525.0;17;880;127
18525.0;17;980;0
18526.0;17;76;246
18526.0;17;77;265
18526.0;17;880;127
18526.0;17;980;0
18527.0;17;76;249
18527.0;17;77;276
18527.0;17;880;127
18527.0;17;980;0
