data;codice_regione;codice_provincia;totale_casi
18337.0;12;58;412
18337.0;12;59;23
18337.0;12;60;44
18337.0;12;986;6
18338.0;12;56;31
18338.0;12;57;12
18338.0;12;58;486
18338.0;12;59;23
18338.0;12;60;49
18338.0;12;986;6
18339.0;12;56;39
18339.0;12;57;12
18339.0;12;58;590
18339.0;12;59;23
18339.0;12;60;54
18339.0;12;986;6
18340.0;12;56;50
18340.0;12;57;18
18340.0;12;58;678
18340.0;12;59;23
18340.0;12;60;48
18340.0;12;986;6
18341.0;12;56;63
18341.0;12;57;18
18341.0;12;58;755
18341.0;12;59;115
18341.0;12;60;52
18341.0;12;986;5
18342.0;12;56;72
18342.0;12;57;24
18342.0;12;58;893
18342.0;12;59;136
18342.0;12;60;59
18342.0;12;986;6
18343.0;12;56;82
18343.0;12;57;24
18343.0;12;58;1049
18343.0;12;59;146
18343.0;12;60;78
18343.0;12;986;4
18344.0;12;56;93
18344.0;12;57;31
18344.0;12;58;1171
18344.0;12;59;159
18344.0;12;60;82
18344.0;12;986;4
18345.0;12;56;121
18345.0;12;57;33
18345.0;12;58;1287
18345.0;12;59;182
18345.0;12;60;97
18345.0;12;986;8
18346.0;12;56;122
18346.0;12;57;39
18346.0;12;58;1428
18346.0;12;59;198
18346.0;12;60;106
18346.0;12;986;8
18347.0;12;56;122
18347.0;12;57;41
18347.0;12;58;1567
18347.0;12;59;206
18347.0;12;60;156
18347.0;12;986;4
18348.0;12;56;124
18348.0;12;57;43
18348.0;12;58;1703
18348.0;12;59;212
18348.0;12;60;191
18348.0;12;986;22
18349.0;12;56;144
18349.0;12;57;62
18349.0;12;58;1839
18349.0;12;59;215
18349.0;12;60;232
18349.0;12;986;13
18350.0;12;56;179
18350.0;12;57;76
18350.0;12;58;1945
18350.0;12;59;239
18350.0;12;60;252
18350.0;12;986;15
18351.0;12;56;181
18351.0;12;57;105
18351.0;12;58;2068
18351.0;12;59;254
18351.0;12;60;290
18351.0;12;986;16
18352.0;12;56;181
18352.0;12;57;132
18352.0;12;58;2186
18352.0;12;59;257
18352.0;12;60;321
18352.0;12;986;18
18265.0;12;56;193
18265.0;12;57;193
18265.0;12;58;2260
18265.0;12;59;272
18265.0;12;60;329
18265.0;12;986;17
18296.0;12;56;219
18296.0;12;57;188
18296.0;12;58;2393
18296.0;12;59;280
18296.0;12;60;334
18296.0;12;986;19
18325.0;12;56;226
18325.0;12;57;188
18325.0;12;58;2503
18325.0;12;59;304
18325.0;12;60;354
18325.0;12;986;25
18356.0;12;56;240
18356.0;12;57;188
18356.0;12;58;2620
18356.0;12;59;318
18356.0;12;60;364
18356.0;12;986;27
18386.0;12;56;243
18386.0;12;57;189
18386.0;12;58;2714
18386.0;12;59;336
18386.0;12;60;369
18386.0;12;986;29
18417.0;12;56;243
18417.0;12;57;266
18417.0;12;58;2769
18417.0;12;59;349
18417.0;12;60;374
18417.0;12;986;30
18447.0;12;56;262
18447.0;12;57;268
18447.0;12;58;2830
18447.0;12;59;356
18447.0;12;60;401
18447.0;12;986;32
18478.0;12;56;263
18478.0;12;57;269
18478.0;12;58;2910
18478.0;12;59;364
18478.0;12;60;425
18478.0;12;986;35
18509.0;12;56;278
18509.0;12;57;269
18509.0;12;58;3026
18509.0;12;59;377
18509.0;12;60;441
18509.0;12;986;38
18539.0;12;56;304
18539.0;12;57;270
18539.0;12;58;3114
18539.0;12;59;384
18539.0;12;60;463
18539.0;12;986;48
18570.0;12;56;313
18570.0;12;57;273
18570.0;12;58;3219
18570.0;12;59;387
18570.0;12;60;469
18570.0;12;986;62
18600.0;12;56;316
18600.0;12;57;276
18600.0;12;58;3315
18600.0;12;59;398
18600.0;12;60;473
18600.0;12;986;67
18365.0;12;56;318
18365.0;12;57;276
18365.0;12;58;3431
18365.0;12;59;404
18365.0;12;60;472
18365.0;12;986;67
18366.0;12;56;326
18366.0;12;57;276
18366.0;12;58;3560
18366.0;12;59;410
18366.0;12;60;473
18366.0;12;986;66
18367.0;12;56;326
18367.0;12;57;277
18367.0;12;58;3665
18367.0;12;59;419
18367.0;12;60;479
18367.0;12;986;66
18368.0;12;56;338
18368.0;12;57;277
18368.0;12;58;3767
18368.0;12;59;421
18368.0;12;60;497
18368.0;12;986;80
18369.0;12;56;346
18369.0;12;57;278
18369.0;12;58;3888
18369.0;12;59;430
18369.0;12;60;502
18369.0;12;986;80
18370.0;12;56;349
18370.0;12;57;280
18370.0;12;58;4018
18370.0;12;59;436
18370.0;12;60;505
18370.0;12;986;80
18371.0;12;56;349
18371.0;12;57;280
18371.0;12;58;4082
18371.0;12;59;442
18371.0;12;60;521
18371.0;12;986;81
18372.0;12;56;349
18372.0;12;57;281
18372.0;12;58;4133
18372.0;12;59;444
18372.0;12;60;525
18372.0;12;986;83
18373.0;12;56;355
18373.0;12;57;281
18373.0;12;58;4189
18373.0;12;59;451
18373.0;12;60;533
18373.0;12;986;86
18374.0;12;56;357
18374.0;12;57;282
18374.0;12;58;4257
18374.0;12;59;451
18374.0;12;60;542
18374.0;12;986;86
18375.0;12;56;366
18375.0;12;57;291
18375.0;12;58;4313
18375.0;12;59;454
18375.0;12;60;544
18375.0;12;986;86
18376.0;12;56;372
18376.0;12;57;312
18376.0;12;58;4361
18376.0;12;59;454
18376.0;12;60;547
18376.0;12;986;86
18377.0;12;56;376
18377.0;12;57;313
18377.0;12;58;4434
18377.0;12;59;465
18377.0;12;60;547
18377.0;12;986;89
18378.0;12;56;378
18378.0;12;57;313
18378.0;12;58;4501
18378.0;12;59;474
18378.0;12;60;554
18378.0;12;986;89
18379.0;12;56;383
18379.0;12;57;314
18379.0;12;58;4569
18379.0;12;59;482
18379.0;12;60;555
18379.0;12;986;89
18380.0;12;56;383
18380.0;12;57;313
18380.0;12;58;4642
18380.0;12;59;484
18380.0;12;60;556
18380.0;12;986;89
18381.0;12;56;385
18381.0;12;57;324
18381.0;12;58;4694
18381.0;12;59;488
18381.0;12;60;565
18381.0;12;986;89
18382.0;12;56;390
18382.0;12;57;324
18382.0;12;58;4756
18382.0;12;59;491
18382.0;12;60;566
18382.0;12;986;89
18266.0;12;56;391
18266.0;12;57;324
18266.0;12;58;4807
18266.0;12;59;494
18266.0;12;60;567
18266.0;12;986;89
18297.0;12;56;395
18297.0;12;57;324
18297.0;12;58;4863
18297.0;12;59;502
18297.0;12;60;567
18297.0;12;986;105
18326.0;12;56;396
18326.0;12;57;325
18326.0;12;58;4911
18326.0;12;59;505
18326.0;12;60;567
18326.0;12;986;105
18357.0;12;56;397
18357.0;12;57;325
18357.0;12;58;4948
18357.0;12;59;505
18357.0;12;60;567
18357.0;12;986;105
18387.0;12;56;401
18387.0;12;57;327
18387.0;12;58;5005
18387.0;12;59;504
18387.0;12;60;571
18387.0;12;986;106
18418.0;12;56;403
18418.0;12;57;328
18418.0;12;58;5080
18418.0;12;59;507
18418.0;12;60;571
18418.0;12;986;106
18448.0;12;56;403
18448.0;12;57;328
18448.0;12;58;5117
18448.0;12;59;507
18448.0;12;60;573
18448.0;12;986;106
18479.0;12;56;406
18479.0;12;57;331
18479.0;12;58;5164
18479.0;12;59;507
18479.0;12;60;573
18479.0;12;986;105
18510.0;12;56;406
18510.0;12;57;331
18510.0;12;58;5202
18510.0;12;59;510
18510.0;12;60;576
18510.0;12;986;108
18540.0;12;56;408
18540.0;12;57;331
18540.0;12;58;5229
18540.0;12;59;511
18540.0;12;60;578
18540.0;12;986;108
18571.0;12;56;409
18571.0;12;57;333
18571.0;12;58;5250
18571.0;12;59;511
18571.0;12;60;579
18571.0;12;986;108
18601.0;12;56;410
18601.0;12;57;338
18601.0;12;58;5266
18601.0;12;59;511
18601.0;12;60;579
18601.0;12;986;108
18395.0;12;56;410
18395.0;12;57;349
18395.0;12;58;5291
18395.0;12;59;511
18395.0;12;60;579
18395.0;12;986;110
18396.0;12;56;415
18396.0;12;57;368
18396.0;12;58;5308
18396.0;12;59;511
18396.0;12;60;579
18396.0;12;986;110
18397.0;12;56;416
18397.0;12;57;376
18397.0;12;58;5371
18397.0;12;59;511
18397.0;12;60;580
18397.0;12;986;110
18398.0;12;56;419
18398.0;12;57;376
18398.0;12;58;5397
18398.0;12;59;513
18398.0;12;60;581
18398.0;12;986;110
18399.0;12;56;421
18399.0;12;57;378
18399.0;12;58;5436
18399.0;12;59;517
18399.0;12;60;583
18399.0;12;986;111
18400.0;12;56;422
18400.0;12;57;380
18400.0;12;58;5466
18400.0;12;59;520
18400.0;12;60;585
18400.0;12;986;112
18401.0;12;56;421
18401.0;12;57;378
18401.0;12;58;5474
18401.0;12;59;520
18401.0;12;60;600
18401.0;12;986;112
18402.0;12;56;423
18402.0;12;57;378
18402.0;12;58;5494
18402.0;12;59;522
18402.0;12;60;604
18402.0;12;986;112
18403.0;12;56;425
18403.0;12;57;378
18403.0;12;58;5509
18403.0;12;59;523
18403.0;12;60;610
18403.0;12;986;113
18404.0;12;56;426
18404.0;12;57;378
18404.0;12;58;5534
18404.0;12;59;528
18404.0;12;60;610
18404.0;12;986;113
18405.0;12;56;426
18405.0;12;57;378
18405.0;12;58;5549
18405.0;12;59;529
18405.0;12;60;612
18405.0;12;986;113
18406.0;12;56;426
18406.0;12;57;379
18406.0;12;58;5565
18406.0;12;59;531
18406.0;12;60;613
18406.0;12;986;113
18407.0;12;56;426
18407.0;12;57;380
18407.0;12;58;5576
18407.0;12;59;535
18407.0;12;60;613
18407.0;12;986;113
18408.0;12;56;427
18408.0;12;57;380
18408.0;12;58;5591
18408.0;12;59;536
18408.0;12;60;613
18408.0;12;986;114
18409.0;12;56;428
18409.0;12;57;380
18409.0;12;58;5600
18409.0;12;59;536
18409.0;12;60;614
18409.0;12;986;114
18410.0;12;56;428
18410.0;12;57;383
18410.0;12;58;5614
18410.0;12;59;539
18410.0;12;60;615
18410.0;12;986;114
18411.0;12;56;429
18411.0;12;57;385
18411.0;12;58;5627
18411.0;12;59;539
18411.0;12;60;615
18411.0;12;986;114
18412.0;12;56;430
18412.0;12;57;385
18412.0;12;58;5632
18412.0;12;59;539
18412.0;12;60;615
18412.0;12;986;114
18413.0;12;56;430
18413.0;12;57;385
18413.0;12;58;5643
18413.0;12;59;540
18413.0;12;60;616
18413.0;12;986;114
18267.0;12;56;430
18267.0;12;57;386
18267.0;12;58;5649
18267.0;12;59;542
18267.0;12;60;617
18267.0;12;986;114
18298.0;12;56;429
18298.0;12;57;386
18298.0;12;58;5654
18298.0;12;59;542
18298.0;12;60;618
18298.0;12;986;114
18327.0;12;56;429
18327.0;12;57;386
18327.0;12;58;5664
18327.0;12;59;542
18327.0;12;60;618
18327.0;12;986;114
18358.0;12;56;429
18358.0;12;57;386
18358.0;12;58;5675
18358.0;12;59;542
18358.0;12;60;618
18358.0;12;986;114
18388.0;12;56;429
18388.0;12;57;386
18388.0;12;58;5684
18388.0;12;59;542
18388.0;12;60;618
18388.0;12;986;114
18419.0;12;56;429
18419.0;12;57;386
18419.0;12;58;5702
18419.0;12;59;545
18419.0;12;60;618
18419.0;12;986;121
18449.0;12;56;429
18449.0;12;57;386
18449.0;12;58;5719
18449.0;12;59;545
18449.0;12;60;618
18449.0;12;986;115
18480.0;12;56;429
18480.0;12;57;386
18480.0;12;58;5735
18480.0;12;59;545
18480.0;12;60;618
18480.0;12;986;115
18511.0;12;56;429
18511.0;12;57;386
18511.0;12;58;5754
18511.0;12;59;545
18511.0;12;60;621
18511.0;12;986;116
18541.0;12;56;429
18541.0;12;57;392
18541.0;12;58;5765
18541.0;12;59;546
18541.0;12;60;621
18541.0;12;986;116
18572.0;12;56;429
18572.0;12;57;395
18572.0;12;58;5781
18572.0;12;59;547
18572.0;12;60;621
18572.0;12;986;116
18602.0;12;56;429
18602.0;12;57;396
18602.0;12;58;5805
18602.0;12;59;549
18602.0;12;60;621
18602.0;12;986;116
18426.0;12;56;429
18426.0;12;57;395
18426.0;12;58;5830
18426.0;12;59;549
18426.0;12;60;621
18426.0;12;986;117
18427.0;12;56;429
18427.0;12;57;396
18427.0;12;58;5844
18427.0;12;59;549
18427.0;12;60;621
18427.0;12;986;116
18428.0;12;56;429
18428.0;12;57;397
18428.0;12;58;5847
18428.0;12;59;549
18428.0;12;60;621
18428.0;12;986;115
18429.0;12;56;428
18429.0;12;57;397
18429.0;12;58;5856
18429.0;12;59;549
18429.0;12;60;622
18429.0;12;986;115
18430.0;12;56;428
18430.0;12;57;397
18430.0;12;58;5866
18430.0;12;59;549
18430.0;12;60;622
18430.0;12;986;115
18431.0;12;56;428
18431.0;12;57;397
18431.0;12;58;5874
18431.0;12;59;550
18431.0;12;60;622
18431.0;12;986;115
18432.0;12;56;428
18432.0;12;57;397
18432.0;12;58;5882
18432.0;12;59;551
18432.0;12;60;622
18432.0;12;986;115
18433.0;12;56;428
18433.0;12;57;397
18433.0;12;58;5894
18433.0;12;59;553
18433.0;12;60;622
18433.0;12;986;115
18434.0;12;56;428
18434.0;12;57;397
18434.0;12;58;5903
18434.0;12;59;552
18434.0;12;60;622
18434.0;12;986;115
18435.0;12;56;428
18435.0;12;57;397
18435.0;12;58;5911
18435.0;12;59;552
18435.0;12;60;622
18435.0;12;986;115
18436.0;12;56;429
18436.0;12;57;397
18436.0;12;58;5917
18436.0;12;59;553
18436.0;12;60;622
18436.0;12;986;115
18437.0;12;56;456
18437.0;12;57;411
18437.0;12;58;5810
18437.0;12;59;602
18437.0;12;60;660
18437.0;12;986;100
18438.0;12;56;457
18438.0;12;57;411
18438.0;12;58;5817
18438.0;12;59;606
18438.0;12;60;660
18438.0;12;886;76
18438.0;12;986;24
18439.0;12;56;457
