date;state;death;hospitalized;inIcuCumulative;negative;onVentilatorCumulative;positive;recovered;totalTestResults;totalTestsViral
18341.0;56;0.0;0.0;0.0;331.0;0.0;19.0;0.0;350.0;0.0
18342.0;56;0.0;0.0;0.0;438.0;0.0;23.0;0.0;461.0;0.0
18343.0;56;0.0;0.0;0.0;438.0;0.0;24.0;0.0;462.0;0.0
18344.0;56;0.0;0.0;0.0;592.0;0.0;26.0;0.0;618.0;0.0
18345.0;56;0.0;0.0;0.0;710.0;0.0;29.0;0.0;739.0;0.0
18346.0;56;0.0;0.0;0.0;954.0;0.0;44.0;7.0;998.0;0.0
18347.0;56;0.0;0.0;0.0;1052.0;0.0;53.0;12.0;1105.0;0.0
18348.0;56;0.0;11.0;0.0;1211.0;0.0;70.0;17.0;1281.0;0.0
18349.0;56;0.0;14.0;0.0;1475.0;0.0;82.0;18.0;1557.0;0.0
18350.0;56;0.0;15.0;0.0;1554.0;0.0;86.0;20.0;1640.0;0.0
18351.0;56;0.0;17.0;0.0;1840.0;0.0;94.0;24.0;1934.0;0.0
18352.0;56;0.0;17.0;0.0;1999.0;0.0;109.0;26.0;2108.0;0.0
18265.0;56;0.0;18.0;0.0;2218.0;0.0;130.0;31.0;2348.0;0.0
18296.0;56;0.0;19.0;0.0;2439.0;0.0;150.0;31.0;2589.0;0.0
18325.0;56;0.0;21.0;0.0;2704.0;0.0;162.0;37.0;2866.0;0.0
18356.0;56;0.0;23.0;0.0;2945.0;0.0;187.0;49.0;3132.0;0.0
18386.0;56;0.0;23.0;0.0;3040.0;0.0;197.0;50.0;3237.0;0.0
18417.0;56;0.0;23.0;0.0;3719.0;0.0;210.0;52.0;3929.0;0.0
18447.0;56;0.0;33.0;0.0;3789.0;0.0;216.0;62.0;4005.0;0.0
18478.0;56;0.0;33.0;0.0;3843.0;0.0;221.0;62.0;4064.0;0.0
18509.0;56;0.0;34.0;0.0;3920.0;0.0;230.0;94.0;4150.0;0.0
18539.0;56;0.0;37.0;0.0;4736.0;0.0;253.0;105.0;4989.0;0.0
18570.0;56;0.0;37.0;0.0;5198.0;0.0;261.0;129.0;5459.0;0.0
18600.0;56;0.0;40.0;0.0;5198.0;0.0;261.0;137.0;5459.0;0.0
18365.0;56;1.0;41.0;0.0;5689.0;0.0;275.0;138.0;5964.0;0.0
18366.0;56;1.0;43.0;0.0;5689.0;0.0;275.0;140.0;5964.0;0.0
18367.0;56;2.0;43.0;0.0;6042.0;0.0;287.0;129.0;6329.0;0.0
18368.0;56;2.0;43.0;0.0;6131.0;0.0;296.0;148.0;6427.0;0.0
18369.0;56;2.0;43.0;0.0;6131.0;0.0;296.0;148.0;6427.0;0.0
18370.0;56;2.0;50.0;0.0;6217.0;0.0;305.0;206.0;6522.0;0.0
18371.0;56;2.0;50.0;0.0;6972.0;0.0;309.0;227.0;7281.0;0.0
18372.0;56;2.0;51.0;0.0;7073.0;0.0;313.0;233.0;7386.0;0.0
18373.0;56;6.0;52.0;0.0;7301.0;0.0;320.0;237.0;7621.0;0.0
18374.0;56;6.0;52.0;0.0;7301.0;0.0;322.0;254.0;7623.0;0.0
18375.0;56;7.0;52.0;0.0;7241.0;0.0;326.0;275.0;7567.0;0.0
18376.0;56;7.0;54.0;0.0;7696.0;0.0;349.0;321.0;8045.0;0.0
18377.0;56;7.0;54.0;0.0;7797.0;0.0;349.0;321.0;8146.0;0.0
18378.0;56;7.0;54.0;0.0;7797.0;0.0;362.0;334.0;8159.0;0.0
18379.0;56;7.0;54.0;0.0;7797.0;0.0;370.0;342.0;8167.0;0.0
18380.0;56;7.0;56.0;0.0;8226.0;0.0;389.0;343.0;8615.0;0.0
18381.0;56;7.0;56.0;0.0;8681.0;0.0;536.0;362.0;9217.0;9055.0
18382.0;56;7.0;56.0;0.0;8902.0;0.0;544.0;371.0;9446.0;9306.0
18266.0;56;7.0;56.0;0.0;9136.0;0.0;559.0;373.0;9695.0;9551.0
18297.0;56;7.0;58.0;0.0;9463.0;0.0;566.0;387.0;10029.0;9976.0
18326.0;56;7.0;60.0;0.0;9640.0;0.0;579.0;391.0;10219.0;9976.0
18357.0;56;7.0;60.0;0.0;9868.0;0.0;586.0;391.0;10454.0;9976.0
18387.0;56;7.0;60.0;0.0;10319.0;0.0;596.0;405.0;10915.0;11996.0
18418.0;56;7.0;60.0;0.0;11403.0;0.0;604.0;409.0;12007.0;12306.0
18448.0;56;7.0;59.0;0.0;11403.0;0.0;631.0;416.0;12034.0;12569.0
18479.0;56;7.0;60.0;0.0;11403.0;0.0;635.0;428.0;12038.0;12968.0
18510.0;56;7.0;64.0;0.0;11403.0;0.0;644.0;438.0;12047.0;13416.0
18540.0;56;7.0;65.0;0.0;11403.0;0.0;661.0;443.0;12064.0;13416.0
18571.0;56;7.0;66.0;0.0;11403.0;0.0;662.0;443.0;12065.0;13416.0
18601.0;56;7.0;67.0;0.0;14384.0;0.0;675.0;477.0;15059.0;14789.0
18395.0;56;7.0;67.0;0.0;14384.0;0.0;675.0;477.0;15059.0;14789.0
18396.0;56;7.0;67.0;0.0;14729.0;0.0;701.0;480.0;15430.0;15417.0
18397.0;56;7.0;68.0;0.0;15307.0;0.0;715.0;487.0;16022.0;15848.0
18398.0;56;7.0;69.0;0.0;15678.0;0.0;716.0;496.0;16394.0;16219.0
18399.0;56;8.0;70.0;0.0;16331.0;0.0;754.0;498.0;17085.0;16709.0
18400.0;56;8.0;73.0;0.0;16331.0;0.0;754.0;498.0;17085.0;16897.0
18401.0;56;10.0;73.0;0.0;17084.0;0.0;766.0;504.0;17850.0;17661.0
18402.0;56;11.0;74.0;0.0;18053.0;0.0;787.0;528.0;18840.0;18649.0
18403.0;56;11.0;75.0;0.0;18053.0;0.0;787.0;534.0;18840.0;18649.0
18404.0;56;12.0;76.0;0.0;18621.0;0.0;803.0;551.0;19424.0;19424.0
18405.0;56;12.0;77.0;0.0;19221.0;0.0;813.0;551.0;20034.0;19836.0
18406.0;56;12.0;78.0;0.0;19221.0;0.0;813.0;556.0;20034.0;19836.0
18407.0;56;12.0;79.0;0.0;19551.0;0.0;838.0;575.0;20389.0;20189.0
18408.0;56;13.0;82.0;0.0;20652.0;0.0;850.0;607.0;21502.0;21300.0
18409.0;56;13.0;82.0;0.0;20652.0;0.0;850.0;607.0;21502.0;21300.0
18410.0;56;15.0;82.0;0.0;22286.0;0.0;874.0;624.0;23160.0;22591.0
18411.0;56;15.0;84.0;0.0;22378.0;0.0;891.0;634.0;23269.0;23060.0
18412.0;56;16.0;85.0;0.0;23185.0;0.0;898.0;658.0;24083.0;23900.0
