date;state;death;hospitalized;inIcuCumulative;negative;onVentilatorCumulative;positive;recovered;totalTestResults;totalTestsViral
18341.0;21;12.0;0.0;0.0;568.0;0.0;473.0;0.0;1041.0;0.0
18342.0;21;16.0;0.0;0.0;2180.0;0.0;580.0;0.0;2760.0;0.0
18343.0;21;20.0;0.0;0.0;2661.0;0.0;837.0;0.0;3498.0;0.0
18344.0;21;34.0;0.0;0.0;4776.0;0.0;1172.0;0.0;5948.0;0.0
18345.0;21;46.0;0.0;0.0;7215.0;0.0;1388.0;0.0;8603.0;0.0
18346.0;21;65.0;0.0;0.0;9656.0;0.0;1795.0;0.0;11451.0;0.0
18347.0;21;83.0;0.0;0.0;15724.0;0.0;2305.0;0.0;18029.0;0.0
18348.0;21;119.0;0.0;0.0;18613.0;0.0;2746.0;0.0;21359.0;0.0
18349.0;21;137.0;0.0;0.0;21846.0;0.0;3315.0;0.0;25161.0;0.0
18350.0;21;151.0;0.0;0.0;24331.0;0.0;3540.0;0.0;27871.0;0.0
18351.0;21;185.0;0.0;0.0;30008.0;0.0;4025.0;0.0;34033.0;0.0
18352.0;21;239.0;0.0;0.0;33730.0;0.0;5237.0;0.0;38967.0;0.0
18265.0;21;273.0;0.0;0.0;39352.0;0.0;6424.0;0.0;45776.0;0.0
18296.0;21;310.0;0.0;0.0;41936.0;0.0;9150.0;0.0;51086.0;0.0
18325.0;21;370.0;0.0;0.0;43348.0;0.0;10297.0;0.0;53645.0;0.0
18356.0;21;409.0;0.0;0.0;46002.0;0.0;12496.0;0.0;58498.0;0.0
18386.0;21;477.0;0.0;0.0;47315.0;0.0;13010.0;0.0;60325.0;0.0
18417.0;21;512.0;0.0;0.0;54299.0;0.0;14867.0;0.0;69166.0;0.0
18447.0;21;582.0;0.0;0.0;58371.0;0.0;16284.0;0.0;74655.0;0.0
18478.0;21;652.0;0.0;0.0;64376.0;0.0;17030.0;0.0;81406.0;0.0
18509.0;21;702.0;0.0;0.0;68636.0;0.0;18283.0;0.0;86919.0;0.0
18539.0;21;755.0;0.0;0.0;73027.0;0.0;19253.0;0.0;92280.0;0.0
18570.0;21;806.0;0.0;0.0;76901.0;0.0;20014.0;0.0;96915.0;0.0
18600.0;21;840.0;0.0;0.0;83450.0;0.0;20595.0;0.0;104045.0;0.0
18365.0;21;884.0;0.0;0.0;87075.0;0.0;21016.0;0.0;108091.0;0.0
18366.0;21;1013.0;0.0;0.0;96904.0;0.0;21518.0;0.0;118422.0;0.0
18367.0;21;1103.0;0.0;0.0;99977.0;0.0;21951.0;0.0;121928.0;0.0
18368.0;21;1156.0;0.0;0.0;104054.0;0.0;22532.0;0.0;126586.0;0.0
18369.0;21;1213.0;0.0;0.0;108869.0;0.0;23118.0;0.0;131987.0;0.0
18370.0;21;1267.0;0.0;0.0;114419.0;0.0;23580.0;0.0;137999.0;0.0
18371.0;21;1296.0;0.0;0.0;111420.0;0.0;23928.0;0.0;135348.0;0.0
18372.0;21;1328.0;0.0;0.0;111588.0;0.0;24523.0;0.0;136111.0;0.0
18373.0;21;1405.0;0.0;0.0;111588.0;0.0;24854.0;0.0;136442.0;0.0
18374.0;21;1473.0;0.0;0.0;111588.0;0.0;25258.0;14927.0;136846.0;0.0
18375.0;21;1540.0;0.0;0.0;111774.0;0.0;25739.0;14927.0;137513.0;0.0
18376.0;21;1601.0;0.0;0.0;111972.0;0.0;26140.0;14927.0;138112.0;0.0
18377.0;21;1644.0;0.0;0.0;112490.0;0.0;26512.0;14927.0;139002.0;0.0
18378.0;21;1670.0;0.0;0.0;116263.0;0.0;26773.0;14927.0;143036.0;0.0
18379.0;21;1697.0;0.0;0.0;119921.0;0.0;27068.0;17303.0;146989.0;0.0
18380.0;21;1758.0;0.0;0.0;123822.0;0.0;27286.0;17303.0;151108.0;0.0
18381.0;21;1802.0;0.0;0.0;128908.0;0.0;27660.0;17303.0;156568.0;0.0
18382.0;21;1862.0;0.0;0.0;133308.0;0.0;28001.0;17303.0;161309.0;0.0
18266.0;21;1927.0;0.0;0.0;139540.0;0.0;28711.0;17303.0;168251.0;0.0
18297.0;21;1950.0;0.0;0.0;143718.0;0.0;29140.0;17303.0;172858.0;0.0
18326.0;21;1969.0;0.0;0.0;146820.0;0.0;29340.0;17303.0;176160.0;0.0
18357.0;21;2064.0;0.0;0.0;151258.0;0.0;29673.0;20316.0;180931.0;0.0
18387.0;21;2115.0;0.0;0.0;158235.0;0.0;29996.0;20316.0;188231.0;0.0
18418.0;21;2115.0;0.0;0.0;164273.0;0.0;30399.0;20316.0;194672.0;0.0
18448.0;21;2208.0;0.0;0.0;170115.0;0.0;30652.0;20316.0;200767.0;0.0
18479.0;21;2227.0;0.0;0.0;171561.0;0.0;30855.0;20316.0;202416.0;0.0
18510.0;21;2267.0;0.0;0.0;180740.0;0.0;31417.0;20316.0;212157.0;0.0
18540.0;21;2286.0;0.0;0.0;184272.0;0.0;31600.0;20316.0;215872.0;0.0
18571.0;21;2308.0;0.0;0.0;189015.0;0.0;31815.0;22608.0;220830.0;0.0
18601.0;21;2347.0;0.0;0.0;195962.0;0.0;32050.0;22608.0;228012.0;0.0
18395.0;21;2381.0;0.0;0.0;205242.0;0.0;32662.0;22608.0;237904.0;0.0
18396.0;21;2417.0;0.0;0.0;214099.0;0.0;33489.0;22608.0;247588.0;0.0
18397.0;21;2448.0;0.0;0.0;219352.0;0.0;33837.0;22608.0;253189.0;0.0
18398.0;21;2479.0;0.0;0.0;225625.0;0.0;34117.0;22608.0;259742.0;0.0
18399.0;21;2491.0;0.0;0.0;230738.0;0.0;34432.0;22608.0;265170.0;0.0
18400.0;21;2563.0;0.0;0.0;235039.0;0.0;34709.0;26249.0;269748.0;0.0
18401.0;21;2581.0;0.0;0.0;243035.0;0.0;35038.0;26249.0;278073.0;0.0
18402.0;21;2608.0;0.0;0.0;250654.0;0.0;35316.0;26249.0;285970.0;0.0
18403.0;21;2629.0;0.0;0.0;268877.0;0.0;36504.0;26249.0;305381.0;0.0
18404.0;21;2668.0;0.0;0.0;274883.0;0.0;36925.0;26249.0;311808.0;0.0
18405.0;21;2668.0;0.0;0.0;277407.0;0.0;37040.0;26249.0;314447.0;0.0
18406.0;21;2690.0;0.0;0.0;278867.0;0.0;37169.0;26249.0;316036.0;0.0
18407.0;21;2690.0;0.0;0.0;293089.0;0.0;37809.0;28700.0;330898.0;0.0
18408.0;21;2701.0;0.0;0.0;302972.0;0.0;38054.0;28700.0;341026.0;0.0
18409.0;21;2722.0;0.0;0.0;309150.0;0.0;38497.0;28700.0;347647.0;0.0
18410.0;21;2740.0;0.0;0.0;316225.0;0.0;38802.0;28700.0;355027.0;0.0
18411.0;21;2766.0;0.0;0.0;316225.0;0.0;38802.0;28700.0;355027.0;0.0
18412.0;21;2785.0;0.0;0.0;329242.0;0.0;39577.0;28700.0;368819.0;0.0
