date;state;death;hospitalized;inIcuCumulative;negative;onVentilatorCumulative;positive;recovered;totalTestResults;totalTestsViral
18341.0;45;1.0;0.0;0.0;833.0;0.0;81.0;0.0;914.0;0.0
18342.0;45;1.0;0.0;0.0;1255.0;0.0;152.0;0.0;1407.0;0.0
18343.0;45;3.0;0.0;0.0;1466.0;0.0;195.0;0.0;1661.0;0.0
18344.0;45;5.0;0.0;0.0;1466.0;0.0;298.0;0.0;1764.0;0.0
18345.0;45;5.0;0.0;0.0;2012.0;0.0;298.0;0.0;2310.0;0.0
18346.0;45;7.0;102.0;0.0;2303.0;0.0;424.0;0.0;2727.0;0.0
18347.0;45;9.0;102.0;0.0;2307.0;0.0;456.0;0.0;2763.0;0.0
18348.0;45;9.0;102.0;0.0;2307.0;0.0;456.0;0.0;2763.0;0.0
18349.0;45;13.0;102.0;0.0;2408.0;0.0;539.0;0.0;2947.0;0.0
18350.0;45;16.0;102.0;0.0;3015.0;0.0;774.0;0.0;3789.0;0.0
18351.0;45;18.0;102.0;0.0;4160.0;0.0;925.0;0.0;5085.0;0.0
18352.0;45;22.0;102.0;0.0;4616.0;0.0;1083.0;0.0;5699.0;0.0
18265.0;45;26.0;102.0;0.0;5033.0;0.0;1293.0;0.0;6326.0;0.0
18296.0;45;31.0;241.0;0.0;5441.0;0.0;1554.0;0.0;6995.0;0.0
18325.0;45;31.0;241.0;0.0;5441.0;0.0;1554.0;0.0;6995.0;0.0
18356.0;45;40.0;241.0;0.0;16397.0;0.0;1917.0;0.0;18314.0;0.0
18386.0;45;44.0;241.0;0.0;16927.0;0.0;2049.0;0.0;18976.0;0.0
18417.0;45;44.0;241.0;0.0;16927.0;0.0;2049.0;0.0;18976.0;0.0
18447.0;45;51.0;241.0;0.0;21263.0;0.0;2417.0;0.0;23680.0;0.0
18478.0;45;63.0;241.0;0.0;22082.0;0.0;2552.0;0.0;24634.0;0.0
18509.0;45;67.0;241.0;0.0;24575.0;0.0;2792.0;0.0;27367.0;0.0
18539.0;45;72.0;496.0;0.0;25118.0;0.0;3065.0;0.0;28183.0;0.0
