date;state;death;hospitalized;inIcuCumulative;negative;onVentilatorCumulative;positive;recovered;totalTestResults;totalTestsViral
18341.0;30;0.0;0.0;0.0;931.0;0.0;16.0;0.0;947.0;0.0
18342.0;30;0.0;0.0;0.0;1146.0;0.0;20.0;0.0;1166.0;0.0
18343.0;30;0.0;0.0;0.0;1146.0;0.0;31.0;0.0;1177.0;0.0
18344.0;30;0.0;0.0;0.0;1146.0;0.0;34.0;0.0;1180.0;0.0
18345.0;30;0.0;0.0;0.0;1643.0;0.0;46.0;0.0;1689.0;0.0
18346.0;30;0.0;0.0;0.0;1948.0;0.0;53.0;0.0;2001.0;0.0
18347.0;30;0.0;1.0;0.0;2128.0;0.0;71.0;0.0;2199.0;0.0
18348.0;30;0.0;7.0;0.0;2590.0;0.0;108.0;0.0;2698.0;0.0
18349.0;30;1.0;7.0;0.0;3256.0;0.0;129.0;0.0;3385.0;3417.0
18350.0;30;1.0;8.0;0.0;4143.0;0.0;154.0;0.0;4297.0;3885.0
18351.0;30;4.0;10.0;0.0;4143.0;0.0;171.0;0.0;4314.0;3885.0
18352.0;30;4.0;14.0;0.0;4234.0;0.0;184.0;0.0;4418.0;3885.0
18265.0;30;5.0;17.0;0.0;4710.0;0.0;208.0;0.0;4918.0;4845.0
18296.0;30;5.0;20.0;0.0;5093.0;0.0;227.0;0.0;5320.0;5188.0
18325.0;30;5.0;24.0;0.0;5333.0;0.0;243.0;0.0;5576.0;5718.0
18356.0;30;5.0;24.0;0.0;5912.0;0.0;265.0;0.0;6177.0;6229.0
18386.0;30;6.0;24.0;0.0;6317.0;0.0;286.0;0.0;6603.0;6603.0
18417.0;30;6.0;24.0;0.0;6491.0;0.0;299.0;0.0;6790.0;6789.0
18447.0;30;6.0;28.0;0.0;6666.0;0.0;319.0;0.0;6985.0;6985.0
18478.0;30;6.0;31.0;0.0;7066.0;0.0;332.0;135.0;7398.0;7398.0
18509.0;30;6.0;36.0;0.0;7506.0;0.0;354.0;157.0;7860.0;7860.0
18539.0;30;6.0;41.0;0.0;7932.0;0.0;365.0;165.0;8297.0;8297.0
18570.0;30;6.0;46.0;0.0;8204.0;0.0;377.0;169.0;8581.0;8581.0
18600.0;30;6.0;47.0;0.0;8526.0;0.0;387.0;169.0;8913.0;8913.0
18365.0;30;7.0;47.0;0.0;8704.0;0.0;394.0;171.0;9098.0;9098.0
18366.0;30;7.0;50.0;0.0;8835.0;0.0;399.0;197.0;9234.0;9234.0
18367.0;30;7.0;51.0;0.0;9179.0;0.0;404.0;209.0;9583.0;9583.0
18368.0;30;7.0;52.0;0.0;9521.0;0.0;415.0;218.0;9936.0;9936.0
18369.0;30;8.0;54.0;0.0;9822.0;0.0;422.0;233.0;10244.0;10244.0
18370.0;30;10.0;55.0;0.0;10143.0;0.0;426.0;234.0;10569.0;10569.0
18371.0;30;10.0;55.0;0.0;10465.0;0.0;433.0;243.0;10898.0;10898.0
18372.0;30;10.0;57.0;0.0;10618.0;0.0;433.0;243.0;11051.0;11051.0
18373.0;30;12.0;59.0;0.0;10804.0;0.0;437.0;273.0;11241.0;11241.0
18374.0;30;14.0;59.0;0.0;11144.0;0.0;439.0;296.0;11583.0;11583.0
18375.0;30;14.0;59.0;0.0;11433.0;0.0;442.0;306.0;11875.0;11875.0
18376.0;30;14.0;59.0;0.0;11683.0;0.0;444.0;325.0;12127.0;12127.0
18377.0;30;14.0;61.0;0.0;12052.0;0.0;445.0;339.0;12497.0;12497.0
18378.0;30;14.0;61.0;0.0;12414.0;0.0;448.0;339.0;12862.0;12862.0
18379.0;30;14.0;61.0;0.0;12584.0;0.0;449.0;352.0;13033.0;13033.0
18380.0;30;15.0;61.0;0.0;12740.0;0.0;451.0;356.0;13191.0;13191.0
18381.0;30;16.0;61.0;0.0;13077.0;0.0;451.0;382.0;13528.0;13528.0
18382.0;30;16.0;61.0;0.0;13461.0;0.0;453.0;392.0;13914.0;13914.0
18266.0;30;16.0;61.0;0.0;13750.0;0.0;453.0;397.0;14203.0;14203.0
18297.0;30;16.0;61.0;0.0;14180.0;0.0;455.0;404.0;14635.0;14635.0
18326.0;30;16.0;61.0;0.0;14552.0;0.0;455.0;404.0;15007.0;15007.0
18357.0;30;16.0;62.0;0.0;14631.0;0.0;457.0;404.0;15088.0;15088.0
18387.0;30;16.0;62.0;0.0;14816.0;0.0;456.0;410.0;15272.0;15272.0
18418.0;30;16.0;62.0;0.0;19248.0;0.0;456.0;417.0;19704.0;19704.0
18448.0;30;16.0;62.0;0.0;19791.0;0.0;456.0;417.0;20247.0;20247.0
18479.0;30;16.0;62.0;0.0;20487.0;0.0;458.0;420.0;20945.0;20945.0
18510.0;30;16.0;62.0;0.0;20871.0;0.0;458.0;422.0;21329.0;21329.0
18540.0;30;16.0;62.0;0.0;21246.0;0.0;458.0;422.0;21704.0;21704.0
18571.0;30;16.0;62.0;0.0;22113.0;0.0;459.0;423.0;22572.0;22572.0
18601.0;30;16.0;63.0;0.0;22574.0;0.0;461.0;425.0;23035.0;23035.0
18395.0;30;16.0;63.0;0.0;23390.0;0.0;462.0;430.0;23852.0;23852.0
18396.0;30;16.0;63.0;0.0;24087.0;0.0;462.0;431.0;24549.0;24549.0
18397.0;30;16.0;63.0;0.0;24952.0;0.0;466.0;431.0;25418.0;25418.0
18398.0;30;16.0;63.0;0.0;25623.0;0.0;468.0;431.0;26091.0;26091.0
18399.0;30;16.0;63.0;0.0;26417.0;0.0;468.0;431.0;26885.0;26885.0
18400.0;30;16.0;64.0;0.0;27697.0;0.0;470.0;434.0;28167.0;28167.0
18401.0;30;16.0;65.0;0.0;28479.0;0.0;471.0;437.0;28950.0;28950.0
