date;state;death;hospitalized;inIcuCumulative;negative;onVentilatorCumulative;positive;recovered;totalTestResults;totalTestsViral
18341.0;42;1.0;0.0;0.0;2574.0;0.0;268.0;0.0;2842.0;0.0
18342.0;42;2.0;0.0;0.0;3766.0;0.0;371.0;0.0;4137.0;0.0
18343.0;42;2.0;0.0;0.0;4964.0;0.0;479.0;0.0;5443.0;0.0
18344.0;42;6.0;0.0;0.0;6595.0;0.0;644.0;0.0;7239.0;0.0
18345.0;42;7.0;0.0;0.0;8643.0;0.0;851.0;0.0;9494.0;0.0
18346.0;42;11.0;0.0;0.0;11193.0;0.0;1127.0;0.0;12320.0;0.0
18347.0;42;16.0;0.0;0.0;16441.0;0.0;1687.0;0.0;18128.0;0.0
18348.0;42;22.0;241.0;0.0;21016.0;0.0;2218.0;0.0;23234.0;0.0
18349.0;42;34.0;316.0;0.0;25254.0;0.0;2751.0;0.0;28005.0;0.0
18350.0;42;38.0;353.0;0.0;30061.0;0.0;3394.0;0.0;33455.0;0.0
18351.0;42;49.0;386.0;0.0;33777.0;0.0;4087.0;0.0;37864.0;0.0
18352.0;42;63.0;514.0;0.0;37645.0;0.0;4843.0;0.0;42488.0;0.0
18265.0;42;74.0;620.0;0.0;42427.0;0.0;5805.0;0.0;48232.0;0.0
18296.0;42;90.0;730.0;0.0;47698.0;0.0;7016.0;0.0;54714.0;0.0
18325.0;42;102.0;852.0;0.0;53695.0;0.0;8420.0;0.0;62115.0;0.0
18356.0;42;136.0;1004.0;0.0;60013.0;0.0;10017.0;0.0;70030.0;0.0
18386.0;42;150.0;1072.0;0.0;66261.0;0.0;11510.0;0.0;77771.0;0.0
18417.0;42;162.0;1145.0;0.0;70874.0;0.0;12980.0;0.0;83854.0;0.0
18447.0;42;240.0;0.0;0.0;76719.0;0.0;14559.0;0.0;91278.0;0.0
18478.0;42;309.0;0.0;0.0;82299.0;0.0;16239.0;0.0;98538.0;0.0
18509.0;42;338.0;0.0;0.0;87374.0;0.0;18228.0;0.0;105602.0;0.0
18539.0;42;416.0;0.0;0.0;93040.0;0.0;19979.0;0.0;113019.0;0.0
18570.0;42;494.0;0.0;0.0;98498.0;0.0;21655.0;0.0;120153.0;0.0
18600.0;42;507.0;0.0;0.0;102057.0;0.0;22833.0;0.0;124890.0;0.0
18365.0;42;524.0;0.0;0.0;105593.0;0.0;24199.0;0.0;129792.0;0.0
18366.0;42;584.0;0.0;0.0;108286.0;0.0;25345.0;0.0;133631.0;0.0
18367.0;42;647.0;0.0;0.0;111094.0;0.0;26490.0;0.0;137584.0;0.0
18368.0;42;707.0;0.0;0.0;113735.0;0.0;27735.0;0.0;141470.0;0.0
18369.0;42;756.0;0.0;0.0;117932.0;0.0;29441.0;0.0;147373.0;0.0
18370.0;42;836.0;0.0;0.0;122896.0;0.0;31069.0;0.0;153965.0;0.0
