date;state;death;hospitalized;inIcuCumulative;negative;onVentilatorCumulative;positive;recovered;totalTestResults;totalTestsViral
18341.0;32;0.0;0.0;0.0;800.0;0.0;20.0;0.0;764.0;778.0
18342.0;32;0.0;3.0;0.0;1141.0;0.0;28.0;0.0;1096.0;1113.0
18343.0;32;0.0;3.0;0.0;1260.0;0.0;28.0;0.0;1246.0;1263.0
18344.0;32;0.0;4.0;0.0;1353.0;0.0;30.0;0.0;1344.0;1361.0
18345.0;32;0.0;5.0;0.0;1454.0;0.0;33.0;0.0;1456.0;1474.0
18346.0;32;0.0;8.0;0.0;1734.0;0.0;39.0;0.0;1743.0;1760.0
18347.0;32;0.0;10.0;0.0;2039.0;0.0;52.0;0.0;2087.0;2105.0
18348.0;32;0.0;13.0;0.0;2427.0;0.0;61.0;15.0;2549.0;2568.0
18349.0;32;1.0;16.0;0.0;2809.0;0.0;80.0;16.0;3052.0;3072.0
18350.0;32;1.0;17.0;0.0;3355.0;0.0;97.0;18.0;3574.0;3597.0
18351.0;32;2.0;19.0;0.0;3728.0;0.0;107.0;19.0;3868.0;3892.0
18352.0;32;3.0;21.0;0.0;4131.0;0.0;117.0;30.0;4075.0;4098.0
18265.0;32;3.0;23.0;0.0;4351.0;0.0;139.0;34.0;4640.0;4666.0
18296.0;32;3.0;28.0;0.0;4821.0;0.0;159.0;43.0;5289.0;5321.0
18325.0;32;3.0;29.0;0.0;5625.0;0.0;173.0;55.0;5824.0;5857.0
18356.0;32;3.0;30.0;0.0;6021.0;0.0;186.0;63.0;6320.0;6361.0
18386.0;32;3.0;31.0;0.0;6580.0;0.0;207.0;63.0;6760.0;6807.0
18417.0;32;3.0;32.0;0.0;6988.0;0.0;225.0;74.0;7117.0;7169.0
18447.0;32;4.0;33.0;0.0;7466.0;0.0;237.0;82.0;7554.0;7612.0
18478.0;32;4.0;34.0;0.0;8301.0;0.0;251.0;98.0;8431.0;8496.0
18509.0;32;5.0;34.0;0.0;8721.0;0.0;269.0;101.0;8974.0;9046.0
18539.0;32;6.0;36.0;0.0;9330.0;0.0;278.0;105.0;9401.0;9478.0
18570.0;32;7.0;36.0;0.0;9787.0;0.0;293.0;119.0;10011.0;10094.0
18600.0;32;8.0;39.0;0.0;10042.0;0.0;308.0;121.0;10407.0;10495.0
18365.0;32;8.0;40.0;0.0;10450.0;0.0;331.0;127.0;10864.0;10960.0
18366.0;32;9.0;42.0;0.0;10575.0;0.0;341.0;138.0;11070.0;11169.0
18367.0;32;9.0;44.0;0.0;10952.0;0.0;364.0;142.0;11410.0;11519.0
18368.0;32;9.0;45.0;0.0;11311.0;0.0;392.0;163.0;11810.0;11932.0
18369.0;32;9.0;47.0;0.0;11903.0;0.0;438.0;172.0;12629.0;12790.0
18370.0;32;9.0;47.0;0.0;12435.0;0.0;528.0;183.0;13325.0;13503.0
18371.0;32;10.0;51.0;0.0;13045.0;0.0;584.0;189.0;14257.0;14458.0
18372.0;32;13.0;53.0;0.0;14120.0;0.0;626.0;189.0;15150.0;15370.0
18373.0;32;13.0;54.0;0.0;14343.0;0.0;644.0;214.0;15419.0;15642.0
18374.0;32;14.0;62.0;0.0;14910.0;0.0;677.0;229.0;16096.0;16348.0
18375.0;32;15.0;65.0;0.0;15621.0;0.0;709.0;269.0;16916.0;17177.0
18376.0;32;15.0;67.0;0.0;16701.0;0.0;747.0;285.0;18251.0;18545.0
18377.0;32;16.0;70.0;0.0;18547.0;0.0;803.0;310.0;20293.0;20602.0
18378.0;32;17.0;71.0;0.0;19850.0;0.0;867.0;326.0;21481.0;21797.0
18379.0;32;19.0;77.0;0.0;21492.0;0.0;942.0;350.0;23475.0;23831.0
18380.0;32;19.0;79.0;0.0;22732.0;0.0;991.0;409.0;24929.0;25316.0
18381.0;32;19.0;82.0;0.0;24503.0;0.0;1033.0;437.0;26973.0;27388.0
18382.0;32;19.0;85.0;0.0;26393.0;0.0;1067.0;458.0;29003.0;29439.0
18266.0;32;23.0;86.0;0.0;28418.0;0.0;1107.0;482.0;31092.0;31566.0
18297.0;32;24.0;90.0;0.0;30394.0;0.0;1153.0;510.0;33206.0;33722.0
