date;state;death;hospitalized;inIcuCumulative;negative;onVentilatorCumulative;positive;recovered;totalTestResults;totalTestsViral
18341.0;37;3.0;0.0;0.0;1992.0;0.0;109.0;0.0;2101.0;0.0
18342.0;37;5.0;0.0;0.0;2384.0;0.0;124.0;0.0;2508.0;0.0
18343.0;37;7.0;0.0;0.0;2448.0;0.0;154.0;0.0;2602.0;2878.0
18344.0;37;8.0;0.0;0.0;3490.0;0.0;190.0;0.0;3680.0;2909.0
18345.0;37;13.0;0.0;0.0;3954.0;0.0;278.0;0.0;4232.0;4033.0
18346.0;37;13.0;0.0;0.0;4251.0;0.0;321.0;0.0;4572.0;5550.0
18347.0;37;17.0;0.0;0.0;4697.0;0.0;420.0;0.0;5117.0;6144.0
18348.0;37;21.0;0.0;0.0;6161.0;0.0;535.0;0.0;6696.0;8128.0
18349.0;37;25.0;0.0;0.0;7901.0;0.0;621.0;0.0;8522.0;9973.0
18350.0;37;28.0;0.0;0.0;8412.0;0.0;738.0;0.0;9150.0;10781.0
18351.0;37;32.0;0.0;0.0;10207.0;0.0;996.0;0.0;11203.0;13349.0
18352.0;37;37.0;0.0;0.0;10681.0;0.0;1113.0;0.0;11794.0;14144.0
18265.0;37;45.0;0.0;0.0;11519.0;0.0;1279.0;0.0;12798.0;15301.0
18296.0;37;51.0;0.0;0.0;12588.0;0.0;1458.0;0.0;14046.0;16704.0
18325.0;37;59.0;0.0;0.0;13018.0;0.0;1514.0;0.0;14532.0;17441.0
18356.0;37;70.0;0.0;0.0;14421.0;0.0;1742.0;0.0;16163.0;19199.0
18386.0;37;76.0;0.0;0.0;14995.0;0.0;1836.0;0.0;16831.0;19908.0
18417.0;37;79.0;0.0;0.0;15676.0;0.0;1953.0;0.0;17629.0;20756.0
18447.0;37;91.0;0.0;0.0;16552.0;0.0;2087.0;0.0;18639.0;21818.0
18478.0;37;101.0;0.0;0.0;18248.0;0.0;2318.0;0.0;20566.0;24634.0
18509.0;37;110.0;0.0;0.0;19315.0;0.0;2456.0;0.0;21771.0;26074.0
