date;state;death;hospitalized;inIcuCumulative;negative;onVentilatorCumulative;positive;recovered;totalTestResults;totalTestsViral
18341.0;5;0.0;108.0;0.0;211.0;0.0;65.0;0.0;276.0;276.0
18342.0;5;1.0;128.0;0.0;240.0;0.0;104.0;0.0;344.0;344.0
18343.0;5;2.0;145.0;0.0;282.0;0.0;152.0;0.0;434.0;434.0
18344.0;5;2.0;189.0;0.0;309.0;0.0;265.0;0.0;574.0;574.0
18345.0;5;5.0;219.0;0.0;313.0;0.0;357.0;0.0;670.0;670.0
18346.0;5;6.0;264.0;0.0;323.0;0.0;450.0;0.0;773.0;773.0
18347.0;5;8.0;303.0;0.0;347.0;0.0;577.0;0.0;924.0;924.0
18348.0;5;13.0;343.0;0.0;7455.0;0.0;736.0;0.0;8191.0;8191.0
18349.0;5;15.0;386.0;0.0;7455.0;0.0;873.0;0.0;8328.0;8328.0
18350.0;5;17.0;427.0;0.0;12953.0;0.0;919.0;0.0;13872.0;13872.0
18351.0;5;20.0;478.0;0.0;15602.0;0.0;1157.0;0.0;16759.0;16759.0
18352.0;5;24.0;534.0;0.0;18082.0;0.0;1289.0;0.0;19371.0;19371.0
18265.0;5;29.0;582.0;0.0;19645.0;0.0;1413.0;0.0;21058.0;21058.0
18296.0;5;32.0;616.0;0.0;21111.0;0.0;1598.0;0.0;22709.0;22709.0
18325.0;5;41.0;667.0;0.0;22904.0;0.0;1769.0;0.0;24673.0;24673.0
18356.0;5;52.0;711.0;0.0;25141.0;0.0;2019.0;0.0;27160.0;27160.0
18386.0;5;64.0;760.0;0.0;25141.0;0.0;2269.0;0.0;27410.0;27410.0
18417.0;5;65.0;819.0;0.0;30078.0;0.0;2456.0;0.0;32534.0;32534.0
18447.0;5;73.0;853.0;0.0;30800.0;0.0;2575.0;0.0;33375.0;33375.0
18478.0;5;80.0;906.0;0.0;31838.0;0.0;2726.0;0.0;34564.0;34564.0
18509.0;5;89.0;950.0;0.0;34160.0;0.0;3018.0;0.0;37178.0;37178.0
18539.0;5;97.0;995.0;0.0;34622.0;0.0;3112.0;0.0;37734.0;37734.0
18570.0;5;108.0;1037.0;0.0;37137.0;0.0;3393.0;0.0;40530.0;40530.0
18600.0;5;115.0;1074.0;0.0;38570.0;0.0;3539.0;0.0;42109.0;42109.0
18365.0;5;122.0;1122.0;0.0;39645.0;0.0;3702.0;0.0;43347.0;43347.0
18366.0;5;131.0;1171.0;0.0;40290.0;0.0;3806.0;249.0;44096.0;44096.0
18367.0;5;142.0;1213.0;0.0;41348.0;0.0;3962.0;385.0;45310.0;45310.0
18368.0;5;150.0;1258.0;0.0;43164.0;0.0;4234.0;460.0;47398.0;47398.0
18369.0;5;169.0;1289.0;0.0;44723.0;0.0;4507.0;539.0;49230.0;49230.0
18370.0;5;177.0;1341.0;0.0;46326.0;0.0;4719.0;539.0;51045.0;51045.0
18371.0;5;184.0;1387.0;0.0;48061.0;0.0;4929.0;994.0;52990.0;52990.0
18372.0;5;187.0;1454.0;0.0;49436.0;0.0;5064.0;1155.0;54500.0;54500.0
18373.0;5;208.0;1484.0;0.0;49901.0;0.0;5251.0;1155.0;55152.0;55152.0
18374.0;5;229.0;1528.0;0.0;51142.0;0.0;5459.0;1265.0;56601.0;56601.0
18375.0;5;249.0;1572.0;0.0;52928.0;0.0;5769.0;1282.0;58697.0;58697.0
18376.0;5;266.0;1626.0;0.0;54669.0;0.0;6045.0;1313.0;60714.0;60714.0
18377.0;5;266.0;1672.0;0.0;56228.0;0.0;6280.0;1345.0;62508.0;62508.0
18378.0;5;275.0;1716.0;0.0;58285.0;0.0;6526.0;1383.0;64811.0;64811.0
18379.0;5;275.0;1772.0;0.0;59827.0;0.0;6716.0;1418.0;66543.0;66543.0
18380.0;5;293.0;1824.0;0.0;60490.0;0.0;6948.0;1450.0;67438.0;67438.0
18381.0;5;304.0;1884.0;0.0;61611.0;0.0;7202.0;1475.0;68813.0;68813.0
18382.0;5;320.0;1937.0;0.0;64138.0;0.0;7648.0;1499.0;71786.0;71786.0
18266.0;5;330.0;1986.0;0.0;66917.0;0.0;7962.0;1528.0;74879.0;74879.0
18297.0;5;348.0;2033.0;0.0;69633.0;0.0;8364.0;1565.0;77997.0;77997.0
18326.0;5;362.0;2089.0;0.0;72479.0;0.0;8640.0;1597.0;81119.0;81119.0
18357.0;5;362.0;2135.0;0.0;76334.0;0.0;8919.0;1632.0;85253.0;85253.0
