date;state;death;hospitalized;inIcuCumulative;negative;onVentilatorCumulative;positive;recovered;totalTestResults;totalTestsViral
18341.0;49;0.0;0.0;0.0;2035.0;0.0;112.0;0.0;2147.0;0.0
18342.0;49;0.0;0.0;0.0;2424.0;0.0;136.0;0.0;2560.0;0.0
18343.0;49;1.0;0.0;0.0;3508.0;0.0;181.0;0.0;3689.0;0.0
18344.0;49;1.0;0.0;0.0;4790.0;0.0;257.0;0.0;5047.0;0.0
18345.0;49;1.0;0.0;0.0;5524.0;0.0;299.0;0.0;5823.0;0.0
18346.0;49;1.0;0.0;0.0;6491.0;0.0;346.0;0.0;6837.0;0.0
18347.0;49;1.0;0.0;0.0;7308.0;0.0;402.0;0.0;7710.0;0.0
18348.0;49;2.0;0.0;0.0;8764.0;0.0;480.0;0.0;9244.0;0.0
18349.0;49;2.0;0.0;0.0;10710.0;0.0;602.0;0.0;11312.0;0.0
18350.0;49;2.0;0.0;0.0;13274.0;0.0;719.0;0.0;13993.0;0.0
18351.0;49;4.0;0.0;0.0;15197.0;0.0;806.0;0.0;16003.0;0.0
18352.0;49;5.0;73.0;0.0;17626.0;0.0;887.0;0.0;18513.0;0.0
18265.0;49;7.0;91.0;0.0;20155.0;0.0;1012.0;0.0;21167.0;0.0
18296.0;49;7.0;100.0;0.0;20155.0;0.0;1074.0;0.0;21229.0;0.0
18325.0;49;7.0;106.0;0.0;23002.0;0.0;1246.0;0.0;24248.0;0.0
18356.0;49;8.0;117.0;0.0;26615.0;0.0;1428.0;0.0;28043.0;0.0
18386.0;49;8.0;124.0;0.0;29287.0;0.0;1605.0;0.0;30892.0;0.0
18417.0;49;13.0;138.0;0.0;31719.0;0.0;1675.0;0.0;33394.0;0.0
18447.0;49;13.0;148.0;0.0;32909.0;0.0;1738.0;0.0;34647.0;0.0
18478.0;49;13.0;158.0;0.0;34270.0;0.0;1846.0;0.0;36116.0;0.0
18509.0;49;13.0;168.0;0.0;36397.0;0.0;1976.0;0.0;38373.0;0.0
18539.0;49;17.0;183.0;0.0;38660.0;0.0;2102.0;0.0;40762.0;0.0
18570.0;49;18.0;190.0;0.0;40340.0;0.0;2206.0;0.0;42546.0;0.0
18600.0;49;18.0;195.0;0.0;41931.0;0.0;2303.0;0.0;44234.0;0.0
18365.0;49;18.0;201.0;0.0;43424.0;0.0;2363.0;218.0;45787.0;0.0
18366.0;49;19.0;213.0;0.0;44064.0;0.0;2412.0;218.0;46476.0;0.0
18367.0;49;20.0;221.0;0.0;45072.0;0.0;2542.0;218.0;47614.0;0.0
18368.0;49;21.0;238.0;0.0;46995.0;0.0;2683.0;357.0;49678.0;0.0
18369.0;49;23.0;244.0;0.0;52966.0;0.0;2805.0;443.0;55771.0;0.0
18370.0;49;25.0;251.0;0.0;57013.0;0.0;2931.0;565.0;59944.0;0.0
18371.0;49;27.0;259.0;0.0;60486.0;0.0;3069.0;679.0;63555.0;0.0
18372.0;49;28.0;268.0;0.0;65098.0;0.0;3213.0;776.0;68311.0;0.0
18373.0;49;32.0;277.0;0.0;69062.0;0.0;3296.0;888.0;72358.0;0.0
18374.0;49;34.0;288.0;0.0;73015.0;0.0;3445.0;970.0;76460.0;0.0
18375.0;49;35.0;301.0;0.0;77015.0;0.0;3612.0;1050.0;80627.0;0.0
18376.0;49;39.0;315.0;0.0;80915.0;0.0;3782.0;1252.0;84697.0;0.0
18377.0;49;41.0;329.0;0.0;86258.0;0.0;3948.0;1399.0;90206.0;0.0
18378.0;49;41.0;345.0;0.0;91579.0;0.0;4123.0;1568.0;95702.0;0.0
18379.0;49;41.0;349.0;0.0;95962.0;0.0;4233.0;1641.0;100195.0;0.0
18380.0;49;45.0;370.0;0.0;98096.0;0.0;4343.0;1704.0;102439.0;0.0
18381.0;49;45.0;383.0;0.0;101283.0;0.0;4495.0;1790.0;105778.0;0.0
18382.0;49;46.0;390.0;0.0;103829.0;0.0;4672.0;1939.0;108501.0;0.0
18266.0;49;46.0;403.0;0.0;107730.0;0.0;4828.0;2062.0;112558.0;0.0
18297.0;49;49.0;418.0;0.0;112823.0;0.0;4981.0;2185.0;117804.0;0.0
18326.0;49;50.0;436.0;0.0;116927.0;0.0;5175.0;2238.0;122102.0;0.0
18357.0;49;50.0;441.0;0.0;119344.0;0.0;5317.0;2342.0;124661.0;0.0
18387.0;49;56.0;456.0;0.0;121266.0;0.0;5449.0;2387.0;126715.0;0.0
18418.0;49;58.0;464.0;0.0;125407.0;0.0;5595.0;2509.0;131002.0;0.0
18448.0;49;61.0;476.0;159.0;128819.0;73.0;5724.0;2640.0;134543.0;0.0
18479.0;49;61.0;488.0;162.0;132769.0;73.0;5919.0;2769.0;138688.0;0.0
18510.0;49;66.0;498.0;166.0;137191.0;75.0;6103.0;2901.0;143294.0;0.0
18540.0;49;67.0;512.0;168.0;140259.0;76.0;6251.0;3033.0;146510.0;0.0
18571.0;49;68.0;517.0;169.0;144223.0;76.0;6362.0;3181.0;150585.0;0.0
18601.0;49;73.0;535.0;178.0;147053.0;80.0;6432.0;3267.0;153485.0;0.0
18395.0;49;75.0;553.0;182.0;150166.0;81.0;6620.0;3406.0;156786.0;0.0
18396.0;49;75.0;558.0;187.0;153370.0;83.0;6749.0;3566.0;160119.0;0.0
18397.0;49;77.0;566.0;190.0;156305.0;83.0;6913.0;3719.0;163218.0;0.0
18398.0;49;78.0;578.0;194.0;159706.0;84.0;7068.0;3896.0;166774.0;0.0
18399.0;49;80.0;586.0;196.0;163514.0;84.0;7238.0;4075.0;170752.0;0.0
18400.0;49;80.0;595.0;197.0;166638.0;84.0;7384.0;4183.0;174022.0;0.0
18401.0;49;88.0;619.0;197.0;169793.0;84.0;7518.0;4275.0;177311.0;0.0
18402.0;49;90.0;631.0;200.0;171954.0;87.0;7710.0;4423.0;179664.0;0.0
18403.0;49;92.0;647.0;207.0;175000.0;88.0;7874.0;4596.0;182874.0;0.0
18404.0;49;93.0;660.0;210.0;178777.0;88.0;8057.0;4748.0;186834.0;0.0
18405.0;49;97.0;676.0;213.0;182519.0;88.0;8260.0;4898.0;190779.0;0.0
18406.0;49;97.0;688.0;215.0;186041.0;88.0;8392.0;5081.0;194433.0;0.0
18407.0;49;98.0;692.0;215.0;187947.0;88.0;8521.0;5218.0;196468.0;0.0
18408.0;49;101.0;696.0;217.0;189972.0;89.0;8620.0;5346.0;198592.0;0.0
18409.0;49;105.0;716.0;223.0;191920.0;94.0;8706.0;5499.0;200626.0;0.0
18410.0;49;106.0;734.0;231.0;194586.0;98.0;8921.0;5623.0;203507.0;0.0
18411.0;49;107.0;753.0;237.0;196591.0;102.0;9264.0;5813.0;205855.0;0.0
18412.0;49;112.0;763.0;241.0;200572.0;102.0;9533.0;5995.0;210105.0;0.0
18413.0;49;113.0;775.0;242.0;204117.0;102.0;9797.0;6137.0;213914.0;0.0
18267.0;49;113.0;789.0;242.0;208113.0;102.0;9999.0;6251.0;218112.0;0.0
